"time","x_LK","y_LK","x_RK","y_RK","x_LA","y_LA","x_RA","y_RA","x_LW","y_LW","x_RW","y_RW"
"6.326467","256.291373048775","232.14862939263134","259.5184112430083","232.42627665597644","258.93838037869347","266.45953155398837","257.29259612680875","266.20963889986626","254.50764198154792","184.87156968172422","248.0240236274927","184.99364949385944"
"6.422259","245.5559542763558","232.82671192926193","254.5262743285658","233.7566430949052","243.63748014576242","268.5919151454584","247.04962775679417","271.90847291464013","244.59403617651083","199.96471502994285","245.85017674071318","200.14908252523105"
"6.507382","240.87486795507053","234.69217239558003","248.3917806306238","235.2731981091926","238.80720015351412","271.01246779623665","232.5880768178502","271.6703835572714","242.2343210895702","194.0212829827335","241.7262060261886","194.2407231312318"
"6.619829","222.78277469145186","233.98562705192126","250.70153404859255","233.55811164351292","235.62299106464314","265.6998039275292","247.87673534586273","265.2199493289458","220.51984663788912","190.67616123540859","251.50474839266172","194.76883635168412"
"6.707477","214.3440414013102","238.19188360666953","249.22930884454038","234.43907598948203","233.1741948109193","270.10411980179964","245.22089240523167","269.9954957479633","219.2446859040613","195.99041011825148","251.18191136460362","204.59137129134245"
"6.805195","211.27860720148348","236.1938889796632","219.49024506208963","237.10982480772742","199.3750835967899","275.2588218362415","230.79239069719725","271.0105455450511","201.83573373282468","177.67250292588767","244.4729512136734","191.10735252766295"
"6.894238","199.2745363703034","244.9949328945769","214.38687050667255","245.12065486685316","195.85550912344968","280.3777092959631","209.28481117575086","279.4023522996717","197.99379436329647","193.4565795423456","224.10828491685922","202.34425965542925"
"6.990185","201.1463200313108","232.20160933320165","204.68368375904367","239.42107893056908","199.86294757531311","273.10053843932394","207.63496321741246","272.9822019584448","192.01984236305327","183.7697487916464","196.3374714535962","175.0074196900839"
"7.091367","192.48259904319676","229.00460209827946","194.95088759841624","228.78630855575148","199.7678635890382","264.70013213992587","200.50600804429112","265.4373323314385","187.5859002139318","191.3844602117279","188.28227786053017","188.99115631459756"
"7.188223","179.71632189323932","234.99035739527602","190.49934167527968","235.29370212183852","182.35021070190905","271.46133030991615","198.0882375991762","278.11036343704404","171.13868066216259","188.56815988266055","183.045070781782","186.805118308457"
"7.272274","176.81874743509852","232.75953430888256","185.2044839228174","233.3032953284594","179.47364611198932","268.541767996109","179.3481264819431","268.7609046312622","170.3202400652815","186.84039330389714","171.54424193860956","186.129092917832"
"7.357366","176.16752582950815","237.0845994763801","178.9206953827973","238.0260641491367","186.56230145762405","270.8708956826058","177.10490993395854","271.0512163332928","169.84363980423151","190.77766958748788","159.62662182522192","185.9825634195647"
"7.457215","175.37119112126095","240.96717591044506","171.69260937879986","248.0035595133147","183.48106770200025","273.10370846759486","170.9812921308822","273.25236255927774","158.50834376709935","194.63620101988084","153.71907180014287","193.62900884606034"
"7.554296","149.8686003332472","247.46529545765446","151.16087584736746","246.68455796297422","173.47907206613266","277.1890318161783","171.29079143360897","277.76752825191517","149.40275793409535","185.42224406082806","161.49602796502614","182.70724974160993"
"7.656075","145.61698539526083","238.89033526112598","154.5889410471638","239.0962522039154","145.4605242658682","272.9771771263984","163.91007194073748","276.2175530459631","140.81806001774532","184.82863940524686","165.89543704021767","181.11046603310433"
"7.741383","135.63572983797422","240.8030426381627","148.819169218902","241.31999331225683","138.9555082209843","273.2058575700693","145.95292408271524","273.8350070107308","120.72355432176406","192.67847249665613","137.64051979154002","188.3950561048456"
"7.841305","130.5200292683761","240.96791783195528","143.69778620500975","241.74585625911965","131.72588778840893","282.7446075320708","142.64048060554475","281.1844814909108","114.6403290863631","200.5039570730484","146.17971599890566","194.39848262326728"
"7.954113","113.70764943876156","242.9557616237537","133.4199981095726","240.69347432058612","114.2258731827198","280.63812374604817","129.75748571254866","278.5204774136673","115.31827672817364","197.22935159289887","142.28140745645368","195.5814427475985"
"8.041266","107.12653585352324","239.59458739284412","119.53991972333263","240.32366017144943","102.24145484063412","277.41831928653943","132.75523643642086","276.9103728416829","109.66264277951727","195.26686802726778","124.79994931944614","207.22327040141658"
"8.141343","101.82672914735075","243.31717857034295","113.69663021814964","244.74655780718024","96.8969557943975","278.422139089859","136.19798830974892","280.94588627796696","105.77069115545963","198.5697339722155","133.10049972831044","210.79275595817126"
"8.257168","90.79132958794384","243.52973908301925","104.98918644649046","241.50392239937986","83.3670896537573","274.02160027054964","101.41137113459844","273.46819427134","87.87249233379438","202.60686614634","117.46352591310495","201.8012742810676"
"8.358182","84.63933328710178","238.16213929885095","94.39120020291222","232.70759980316757","91.40628977972247","267.81809101030524","92.5317509870121","267.7007662405764","90.64348486518118","196.25372480696745","96.13984175507662","196.1191672239786"
"8.456157","82.16453605681542","239.2969756961333","84.38076520986594","238.29875402784535","90.50042890852991","274.3891886551557","86.57454280630624","272.50818156082806","81.87916606502311","197.62004071543657","74.3683236563716","196.91798062454404"
"8.541509","71.53071837666434","238.1700306458232","80.01614213639196","238.39925066877436","77.77539584979937","274.6392499278028","85.13648814635519","278.88840303532345","52.563912298892724","209.0971280702821","52.00207958889379","205.0964174975681"
"8.653195","62.81572471054612","245.26893799778088","79.64857061363844","246.39709710147133","66.49010363627038","281.62605968430813","78.23913051738813","280.942581354876","27.552073081643666","207.28269156964376","76.13365001158957","194.52238351547305"
"8.741388","54.42561678756536","242.83381670643848","67.83818345125547","240.02996042451974","55.11519489214115","276.7730499148833","72.10034547798365","276.9785621732126","24.52410170261962","190.72560018695282","64.33770081041388","182.91023272206348"
"8.841484","42.23852319383436","245.85070563290373","66.10395035205649","243.9841997317303","41.129573955610105","277.23095038150535","71.97133544446893","279.9848955800098","14.954095135403051","189.13994530110045","77.8178034088491","195.59881045567852"
"8.955239","39.85026099060296","244.90650934004134","49.53994139437546","244.78594709463158","44.245876148980884","275.8544161904183","67.87655681209343","279.1865880350195","28.85379123316665","181.92145369117827","37.369861409821866","181.06396104389592"
"9.043305","32.06299591064453","240.0011266567364","45.453888770671206","241.49731255319796","34.315279919813584","271.6173698929961","44.42417337736731","272.46933185265686","-3.1531959266514167","190.20375957563232","42.924164055850255","187.2763396385579"
"9.14152","19.64728932065259","235.80370571270066","36.526633889758635","237.77263050598862","25.403141689671617","269.8017867863874","38.55701170450055","271.07623932241006","-5.695245601787642","189.68434707107247","29.49935990270474","182.3381775139835"
"9.226294","17.25060883755814","236.24848765807394","32.4132713881912","237.02571788743313","25.291153696260565","267.95015303912334","33.23734595154046","271.7905748419261","-3.200166724535278","195.41582563229576","25.300033569335938","187.42361105833538"
"9.322369","13.44052361514318","237.89241710618313","24.87921020864049","239.98079126261553","24.501671223325026","275.9443910353843","24.545453023353904","273.53581029988453","2.5488676598099884","205.84467906432394","13.268728738628937","204.06035783225929"
"9.424328","10.355600275418174","231.74144937834387","26.150787798811027","235.48983919017513","16.875027934864804","271.6533193625365","31.327260592568248","271.56789721774686","3.6970488960177055","195.90593223720214","18.06782905786418","194.9882090527724"
"9.522351","15.935662562745092","228.94187600696137","21.580445909314584","230.77148817485408","21.604452971818382","269.536920807241","20.818530457492933","269.06350743631447","13.358195620288182","200.97096294002313","17.405432259526236","199.22302958566394"
"9.611348","7.475281288651641","223.60884302042803","12.049995140342862","226.02929450009123","20.453129898249408","266.59017718719605","18.11862328080352","266.30011960040736","11.300906288948505","213.80745284381084","14.308890049559597","212.68135088612598"
"9.668267","-6.68919489819716","222.18681555128285","-5.473038528679874","222.04993103264837","0.3806592184281999","246.67329424550098","-0.09668701492858768","247.83345714524563","1.313479293645124","217.85891759256447","566.1124842306056","192.71135310904066"
