time	x_LK	y_LK	x_RK	y_RK	x_LA	y_LA	x_RA	y_RA	x_LW	y_LW	x_RW	y_RW	
5.314939	170.2017343	419.6746945	187.6932226	417.70884	174.8375182	516.3141795	174.739026	514.5476654	108.0242849	231.7170021	182.5669154	259.9920203	79.72503012
5.338463	170.2017343	419.6746945	187.6932226	417.70884	174.8375182	516.3141795	174.739026	514.5476654	108.0242849	231.7170021	182.5669154	259.9920203	79.72503012
5.379945	170.3789025	419.9249909	188.3832381	420.0609877	176.1318245	518.3195905	176.1563716	515.8729025	103.2944925	236.6215877	182.1699067	263.5238327	83.33703706
5.407962	170.6905095	417.9478508	186.8101745	421.2912664	178.1920864	513.0777298	169.0239885	511.2135594	100.4842914	237.0808951	153.1937014	227.3619893	53.59793865
5.444946	151.8128154	404.1106821	184.7038394	417.264941	177.0163736	512.5323748	171.7254757	510.1720954	91.60114452	236.7516377	178.8313169	263.4419838	91.22213298
5.472824	147.5127865	403.9111898	176.4389287	413.6511658	177.681633	506.9490592	154.2577745	489.061854	101.3652686	232.6763512	165.9058662	262.1160057	70.93787424
5.512372	136.5307712	408.5024395	180.57336	418.5866823	162.5082837	494.5431435	147.8080542	492.082776	82.69111366	234.6246504	178.1600727	268.1621626	101.1883731
5.550448	140.7422635	411.6690479	167.1768414	416.0448079	166.4713795	494.5003192	109.8495068	480.4046465	123.4690008	266.1102414	169.7883481	278.4939088	47.94619023
5.580631	138.5262076	410.3886871	166.666616	413.9000942	149.5963985	506.274965	178.803198	505.0034959	100.2316011	274.4368616	166.5856031	284.660426	67.13698572
5.644735	129.243848	409.2841835	163.1882676	415.4552605	151.0725278	506.4681876	178.985667	501.7039686	104.9104564	291.484964	155.807241	294.6977596	50.9980856
5.690689	100.8781463	407.6087898	134.7761126	405.8928897	104.7356632	464.6662968	177.7794413	497.4676632	108.5754537	302.2171389	117.3755358	296.9573808	10.25214607
5.747843	94.5287041	397.2177088	129.7541114	403.1688883	114.9010328	476.118601	172.6446034	497.5379225	116.1368023	303.1638535	149.0573322	316.4376938	35.49586063
5.775655	67.4167072	366.3527101	67.14283272	364.453657	147.7981176	485.1591379	180.8983235	495.8456955	187.2877402	331.8077806	175.4862483	319.8468279	16.80296399
5.817368	67.4167072	366.3527101	67.14283272	364.453657	147.7981176	485.1591379	180.8983235	495.8456955	187.2877402	331.8077806	175.4862483	319.8468279	16.80296399
5.87915	59.98787847	348.3823261	53.19877417	342.0249042	164.9685372	476.7758618	180.2058381	494.4247781	102.291141	288.9642928	229.8519957	336.8805858	136.2635049
5.90802	156.5726456	412.2335542	188.0024167	411.5336971	167.3520527	483.6654912	172.0171715	497.941885	245.4470148	333.046381	253.8006901	331.9777481	8.421749585
5.943211	156.5726456	412.2335542	188.0024167	411.5336971	167.3520527	483.6654912	172.0171715	497.941885	245.4470148	333.046381	253.8006901	331.9777481	8.421749585
5.981756	152.631285	416.7307575	186.016423	416.7382813	164.2001117	486.2477581	175.8502554	498.722793	250.3814674	331.6183959	257.5015579	330.6861017	7.180867807
6.006318	149.8756118	415.7971334	182.1690327	416.5025383	161.1044466	481.1108873	166.9930045	480.6873936	256.4668577	333.8300249	265.2117279	333.8305189	8.744870211
6.049924	61.74050416	340.259948	58.15657679	331.6652861	160.9101411	475.052894	159.3019858	473.8483782	256.3853128	334.7708688	249.8059415	332.1483235	7.082786966
6.079944	60.88889987	346.4274912	56.31229861	340.3420629	113.6297726	433.776751	106.9546639	425.442759	253.0072045	338.1199082	247.9610743	336.4914807	5.30237742
6.133958	84.12289868	369.4416114	78.86870744	368.69817	149.6472975	474.6810022	179.1513026	488.1789959	123.4545993	309.4956644	235.1793531	332.7501064	114.1191907
6.160861	98.62903165	397.3747188	124.9455481	395.677514	149.9913743	487.5288409	175.7366777	494.0119619	214.608653	338.2445054	227.5729192	335.9447197	13.16667048
6.192646	112.2001345	403.3501794	133.1580777	401.5912649	168.9278712	499.7754286	176.3882577	502.631019	200.3854572	333.9298851	209.5065509	343.3498374	13.11220241
6.24712	135.1592519	411.6775596	161.3585238	425.285597	154.7198558	514.8266887	175.7769752	516.8595726	111.8378754	294.1990478	174.7519455	317.4035407	67.0569065
6.274917	135.1592519	411.6775596	161.3585238	425.285597	154.7198558	514.8266887	175.7769752	516.8595726	111.8378754	294.1990478	174.7519455	317.4035407	67.0569065
6.314366	140.7232262	416.4300371	166.4379218	417.8839753	156.0710649	511.3336728	178.3934027	507.994171	126.5439567	298.0382683	169.088206	302.9459699	42.82637836
6.349606	140.6363806	418.5891522	167.292642	413.1479131	154.5933396	508.204227	169.0851091	512.2312743	114.1724868	309.8938131	153.1939294	308.82746	39.03601016
6.376427	137.7067311	407.8714357	163.7360925	416.120197	152.1915088	496.2289108	175.1075739	503.8945844	120.703163	302.0212374	120.6796989	293.6103364	8.410933751
6.412651	133.9271302	404.9808487	164.6189886	410.7894197	146.7691171	500.4667361	169.8474739	504.5458414	109.4869437	291.7540506	145.313488	289.4869247	35.89820516
6.439572	119.2690031	401.7888193	173.5186459	413.6793227	147.8668379	502.2000395	174.7688169	504.4616367	95.66643741	272.8556283	158.6824766	277.707396	63.20253827
6.477935	137.9574454	400.0435083	180.8102809	417.4413683	165.8425986	495.9743586	168.9011012	504.0476426	86.77077	263.4415468	173.9608919	264.0683328	87.19237477
6.503565	170.9468096	410.9538014	181.7426891	417.1963537	171.7783697	504.7615592	173.2784001	502.1067911	115.7457404	257.9632592	164.0553943	262.0285141	48.48039767
6.544007	168.4166198	419.2227398	182.1290582	418.5397541	174.5620098	509.6525793	176.3043189	505.5798577	127.6204554	255.5002698	162.2528575	259.1879522	34.82818223
6.571828	178.8894166	417.0641567	179.0235895	423.7188412	171.954246	514.0920249	175.6371025	509.7896021	124.842933	258.2684445	163.3962336	259.7584433	38.58208237
6.607059	170.3361351	419.035217	182.813336	419.1231077	175.5694081	503.0080785	173.9618989	498.6934962	133.7918364	249.3248039	164.7370121	253.1413014	31.17963361
6.635028	174.5421366	414.8374042	183.5370562	420.0156554	171.2351426	506.6110241	169.5780262	502.0746823	141.8138603	260.7767662	166.5504165	257.4148453	24.96396845
6.673641	177.238627	414.8404061	185.8126748	420.2990105	176.0696969	507.7743115	167.5699363	504.8347823	140.6880586	252.9615303	180.1740713	257.5943124	39.75685943
6.70872	166.6429049	416.9157724	190.7192364	416.5709357	175.597736	508.6360804	168.1596927	506.0505837	109.8085254	239.9002918	182.422901	253.28106	73.83693183
6.73569	167.0144166	417.0593309	190.0963263	416.2531919	175.4219358	504.0281873	167.5337237	501.4915567	117.2603812	255.129613	182.3268027	255.1773772	65.06643898
6.77643	165.9176458	413.8407405	180.8308381	411.4914047	175.4789716	501.4907208	167.9122462	499.1516446	143.4207236	255.0428434	179.5982414	260.2277443	36.54717486
6.830671	160.8962526	416.9686284	172.2295074	414.8059795	159.0581872	495.0587077	170.1524501	501.847755	113.4544473	258.6641423	169.0644759	265.3796054	56.01404041
6.857468	142.3812546	413.0421252	169.399851	416.6075663	152.9881673	492.0275641	174.1524045	498.1357536	88.71183047	254.5647647	160.834562	261.9688374	72.50178404
6.897946	143.6360424	414.4696544	181.0239087	416.6110241	147.1393368	499.1790415	174.0899349	505.4231897	85.45995334	261.4166806	91.98852064	259.8644022	6.710570709
6.935184	143.9646348	416.8460451	182.7316011	415.9725347	143.2701734	509.7110591	182.2309703	512.7409107	111.3772571	284.400345	157.3005457	293.984831	46.91279998
6.961923	150.4971919	408.4072912	160.3239376	419.9872325	162.2684749	507.2991017	174.4915985	509.0299732	116.2920074	302.1055371	115.7049869	298.8250091	3.332635167
6.993079	145.0485811	405.9667209	144.5333969	414.4067288	153.4703497	507.2861442	171.8371725	509.9810007	108.7091516	307.6627478	119.8602034	305.5065965	11.35759412
7.047249	140.7869498	407.1265883	148.462959	418.0841896	148.2514971	509.8604694	175.4531136	510.808039	114.8646492	309.0918159	119.0329181	305.5610865	5.46264736
7.075101	140.7869498	407.1265883	148.462959	418.0841896	148.2514971	509.8604694	175.4531136	510.808039	114.8646492	309.0918159	119.0329181	305.5610865	5.46264736
7.109366	123.7179672	411.2614756	148.9228744	419.9608235	118.620463	472.6192774	177.7420887	510.6623526	106.7600354	291.2952183	167.2494566	322.891347	68.24430692
7.136183	112.6272951	410.0085877	127.4072836	407.5681314	150.7426435	494.4456773	184.8320464	502.6264591	144.4960634	305.1908857	185.7167285	324.7045993	45.60623044
7.17389	107.4886384	396.5977246	126.1492659	395.2154897	150.7918896	489.7459038	179.5141507	497.5079797	99.51591759	288.3457145	224.2372553	332.8975787	132.4397247
7.209803	86.50730712	384.764675	129.8062644	388.5609193	106.7789777	449.1216637	180.6156524	492.2539974	116.9151265	296.9699014	230.1855849	340.8250243	121.463857
7.23914	82.81848477	370.7048729	89.05972611	355.781554	106.4444575	446.5243875	164.5433905	475.5501809	111.5660719	272.1219145	234.8842184	329.7488676	136.1184448
7.280522	118.8046419	380.6968172	82.32944355	348.1902055	116.0176579	445.4747158	168.5727368	476.8945692	122.9075533	281.4447235	247.8186938	336.3630457	136.4507791
7.303639	76.76286631	360.6729162	164.6946057	395.000342	113.4334342	439.5885898	167.4986131	456.1476699	107.8194537	257.1837381	257.6447364	336.4261612	169.4903447
7.342489	129.662668	393.8135716	171.5771674	409.5167346	118.5557325	428.2826939	168.0048296	454.5415096	113.3614649	257.7502204	262.7160217	334.2541646	167.8083345
7.370938	92.75907405	372.005487	174.0586051	405.7852778	151.6284655	456.927514	152.8186178	456.8189902	101.6443109	251.3258831	261.8518209	336.798091	181.5817848
7.406161	84.44178244	354.4765321	171.1735849	399.9951742	154.2358493	453.8679095	151.6357802	453.9597139	99.50563898	249.1782056	264.245425	336.0656311	186.2488169
7.433304	82.21062211	356.7543546	113.698911	354.8621793	102.3655042	430.2203915	140.8309141	426.4229694	97.30797437	253.4095331	254.6629529	340.0595437	179.6352238
7.474565	87.84825663	385.2165917	129.6061261	381.8200541	97.52842291	455.3927909	175.7858478	477.6944005	100.313355	250.0402785	235.3475347	330.1990744	157.0339525
7.497052	93.31088886	390.4488768	226.5013983	402.7833931	90.07436314	462.3987339	186.4664017	488.1740181	99.45776082	254.037041	226.4753693	328.8983083	147.4370449
7.550483	105.9696468	393.7733691	212.7437226	413.3221364	153.6403172	485.5921313	184.6970376	497.631361	205.0035719	340.1963005	219.2429171	336.1100514	14.81406033
7.595497	133.4965307	411.0720908	139.1540575	421.2590437	170.7072288	511.2469221	180.833726	508.6068215	153.7459342	311.7575655	172.6017031	318.0141963	19.86669199
7.6307	136.5693777	410.859185	166.5553943	418.776599	162.0381657	511.1681131	175.4493517	509.1786995	133.9530262	302.5851737	155.7355378	310.6933404	23.24263702
7.661741	148.56774	419.1796115	183.2079888	418.2262661	159.7189058	509.7986837	175.3555523	512.7098659	124.894535	301.6790985	127.3559095	292.3073664	9.689567967
7.707642	154.2867484	411.5390929	163.3121238	420.7755882	161.3837929	506.4541282	179.4169504	510.3555523	121.014542	295.4524676	117.1713886	291.7942531	5.305879921
7.743903	131.7884583	408.3053411	172.4554657	419.7684369	161.2477961	495.8928137	174.6525983	507.4388983	103.1022389	265.7416175	153.3704516	274.713244	51.06254293
7.782354	131.7884583	408.3053411	172.4554657	419.7684369	161.2477961	495.8928137	174.6525983	507.4388983	103.1022389	265.7416175	153.3704516	274.713244	51.06254293
7.805916	168.6957191	417.005601	173.2597048	415.1714874	183.8894546	505.4844434	174.4747652	503.6942181	136.0132121	266.1959091	152.9099663	271.1285187	17.60201519
7.843384	174.3638474	415.6191102	177.3720209	414.5740364	184.1091242	506.7106943	174.4190213	503.7263269	89.00084737	243.8689924	132.9547665	246.2143194	44.01644657
7.872187	177.9258116	415.4286615	174.9699622	414.79192	187.526295	509.192835	178.0449181	506.9220802	138.5269296	241.8925553	139.1276485	230.9075951	11.00137325
7.907408	173.8367887	414.1100362	174.3905414	413.1915354	185.0403924	510.3032284	177.578353	507.864102	141.5047992	254.0703087	146.7850385	252.4045667	5.536752022
7.934214	168.8308609	413.2417315	182.6584919	412.5432803	182.8782755	515.443861	176.0286965	513.8162695	149.0741276	261.0184179	164.8025216	253.1787109	17.57394048
7.968496	162.9638482	414.6334661	180.5942212	413.3630989	184.3667543	511.7172681	175.8528962	508.6075815	142.8513345	262.4851616	169.7091972	254.0766735	28.14333774
8.007965	164.245311	415.8529152	175.9952958	415.2500684	187.0877538	510.3280414	174.7818124	507.1314142	122.1947577	210.7742583	81.85031995	184.2020306	48.3089737
8.047962	161.1041236	417.5237111	180.9956378	416.9474632	181.5670218	512.5458262	173.8903286	508.9501383	99.62560038	182.3525657	103.905908	187.7133808	6.859983417
8.095873	164.0933168	411.3063518	181.2784609	411.0643011	180.3784275	509.4430934	170.3538044	505.729648	99.19424094	195.7415795	102.0998564	190.8373738	5.700336335
8.150322	168.9662687	413.0160202	174.166388	411.5728356	187.3597474	507.2751626	167.967971	503.7129894	113.542756	210.2587701	105.2943177	209.6265123	8.27263462
8.179081	143.2662976	401.093864	178.5639021	410.8935357	185.7321559	507.5991002	156.0041304	490.5491929	101.2516529	229.9380624	168.8660665	258.7663774	73.50360993
8.20596	141.1076385	405.233083	177.5924315	414.4423334	161.0847063	492.7663318	175.311702	504.8622173	121.6551974	258.6045796	163.8523681	275.1576369	45.32774997
8.247808	141.1076385	405.233083	177.5924315	414.4423334	161.0847063	492.7663318	175.311702	504.8622173	121.6551974	258.6045796	163.8523681	275.1576369	45.32774997
8.292825	146.7285916	412.3850924	175.6366086	414.0514424	157.0125737	502.7478265	171.8360515	509.6127949	132.5298859	283.8467253	168.9123488	284.7228006	36.39300916
8.351653	146.2354466	417.2866002	171.2890245	415.4753997	154.4186603	508.5095452	181.9217762	510.6574508	116.1827236	289.8531546	130.442398	283.2156455	15.72879023
8.397905	129.4418204	411.5677818	164.5630358	414.4619027	106.953657	480.2674337	173.2173175	510.4568565	117.3921981	309.1771416	120.233539	299.1045264	10.46569612
8.44349	100.7054239	415.0102216	125.8901728	414.1783576	105.6724032	467.9815555	157.73561	491.7097063	138.149946	302.4954592	162.5660605	307.7911828	24.98382141
8.50033	82.68163303	383.8193093	87.27558062	382.8520185	186.8320996	495.7259621	148.0915423	482.7956666	216.0343203	336.4251733	224.740736	333.7182332	9.117521502
8.524771	82.68163303	383.8193093	87.27558062	382.8520185	186.8320996	495.7259621	148.0915423	482.7956666	216.0343203	336.4251733	224.740736	333.7182332	9.117521502
8.564293	79.54358053	376.900915	81.57084068	374.9794048	146.1040096	486.5871231	186.2409943	497.4546677	232.3744148	335.0217352	230.3560843	328.9176876	6.429078873
8.593082	72.26951985	366.7802316	210.1094358	419.6636749	116.5529814	445.3841652	181.1947501	494.1487567	237.3975179	341.7076544	245.3044823	343.1660004	8.040327023
8.628292	107.96894	386.1286707	219.7628891	419.1462868	154.9943952	471.1597915	181.7485409	488.9788272	245.3148179	333.3456575	252.6459144	335.7260761	7.707877033
8.65511	165.0279859	422.2701088	210.4863433	422.8618601	157.4377014	475.8930037	181.6278955	495.1350088	257.7766674	329.0247295	263.6639713	331.1213749	6.249501567
8.689504	124.8547886	397.0402177	218.1830238	415.2754514	163.5703429	474.166388	206.8735181	494.0162938	258.672635	327.4499939	265.3234056	331.0654031	7.56993614
8.726791	160.4794656	418.7077456	202.4723751	416.3559019	169.1968438	476.1011597	193.3451255	489.2521887	256.7535567	331.6535065	265.0034959	333.7448702	8.510892957
8.752617	81.46332381	363.6953961	82.26670796	335.4146401	151.6535255	450.5783758	169.5148156	459.9979481	109.4135495	251.4827221	261.8770899	335.6889895	174.1718308
8.792756	73.86232369	354.766271	79.42371413	343.2836819	146.2364725	452.3163911	170.2406448	460.5251018	121.7516187	270.1137296	259.4227262	335.8266583	152.5500666
8.846864	79.17303776	371.3123556	214.8146811	404.8302605	149.0240645	472.4135533	177.6397966	483.3969176	228.8847428	336.1502538	235.6414914	329.1202578	9.750615123
8.877865	88.41975468	383.5078353	110.6142464	387.578201	150.8633648	479.5967215	174.843085	486.0800705	216.4777253	334.583346	224.8569735	328.6183351	10.28558003
8.93941	113.7158013	406.2829827	122.4937302	411.9944294	150.4669071	489.5076909	184.8235728	502.6095878	182.4847626	322.6411266	153.6744399	312.6775292	30.48455291
8.980147	129.1356282	413.776675	132.4171062	421.4386248	168.8316779	510.7331058	179.5994194	509.7465117	170.728394	320.6357156	143.0157542	309.8210079	29.74808077
9.012129	137.7135328	411.5836272	146.9419724	414.5617628	169.0705747	507.8949948	177.9108592	509.3765959	143.8192143	311.7124802	131.7835565	309.4147655	12.25302218
9.063577	154.3909974	409.5271842	172.6852239	421.0636932	160.5596805	512.0875258	175.0886506	515.9089251	121.3970164	301.4278522	121.5949128	292.2150489	9.214928448
9.092283	148.2895907	411.2174353	179.8617993	414.6833582	159.2475719	509.4425994	176.6095232	515.9249605	115.6021059	293.019877	116.2938503	284.9400953	8.109339262
9.126505	148.2895907	411.2174353	179.8617993	414.6833582	159.2475719	509.4425994	176.6095232	515.9249605	115.6021059	293.019877	116.2938503	284.9400953	8.109339262
9.154318	147.6102718	415.0387205	174.2750068	418.6749149	149.9544587	502.1212305	181.4947486	514.9254089	109.8109953	273.3038211	154.4230682	282.0385077	45.45912227
9.195747	129.1130951	406.719776	181.8294397	413.9564461	145.0108296	498.1598447	182.3472839	509.7885001	114.9899874	268.0836386	161.6771036	278.2479633	47.78075258
9.233	140.2965026	403.4248085	171.6428099	410.3994787	163.332738	491.8964692	149.6674558	488.9684916	137.5757501	254.6664108	145.5898324	256.1147252	8.143901339
9.260819	168.2610158	413.8688974	174.4355507	412.5963643	160.5444431	495.9820343	171.6353812	507.6397206	96.45065129	238.9169086	136.3576879	247.5125015	40.82224621
9.301271	168.5190829	414.7228386	182.7458886	413.5745607	180.651637	510.9161068	185.1701195	508.0906493	106.8679323	229.7578733	129.2873374	225.2502204	22.86807074
9.323852	168.5190829	414.7228386	182.7458886	413.5745607	180.651637	510.9161068	185.1701195	508.0906493	106.8679323	229.7578733	129.2873374	225.2502204	22.86807074
9.360337	167.7382319	412.916692	185.7587929	411.7523407	177.7698466	516.4525702	199.2744939	510.7994133	138.9109428	251.2949903	162.0132197	248.5991648	23.2590342
9.383955	170.6741321	415.8005153	177.4099625	415.1140336	184.6016993	512.8812394	182.1453976	508.5892282	128.9275482	216.301298	136.0834714	219.6586021	7.904348658
9.423489	179.6923638	412.8780095	179.3564947	419.8108053	180.5061786	518.7096076	183.3219844	515.1119817	146.6043744	264.6078171	65.60655171	194.2832335	107.2669303
9.448457	163.7644964	418.1907755	182.6886628	417.2847763	177.9032785	517.8299793	182.9041145	514.8549216	117.9180789	209.6797483	65.62349906	195.9796404	54.05937516
9.500907	175.8738524	413.2390336	183.1394394	419.063488	176.4421206	520.9467336	179.0925188	518.0246839	147.4556177	251.1855355	67.57236822	198.7943633	95.53098173
9.543497	170.1375547	413.5352322	173.8427164	411.1245668	181.821992	508.7787649	173.1915354	506.6965209	93.53017844	222.9890792	77.70861199	223.0374514	15.8216404
9.586127	155.859584	399.8864984	184.7618251	411.7025626	175.9047453	512.3483098	180.5956651	509.0146598	89.69477672	230.4273696	75.17524927	238.2735743	16.50392698
9.627882	151.1059475	409.5963415	177.6143376	412.2719328	161.0253336	491.8562667	176.7610234	505.3954888	111.6974328	255.9869741	88.23361883	250.9875061	23.99052412
9.667274	151.1059475	409.5963415	177.6143376	412.2719328	161.0253336	491.8562667	176.7610234	505.3954888	111.6974328	255.9869741	88.23361883	250.9875061	23.99052412
9.693076	147.8182758	416.0184749	179.3856396	417.2934779	153.8426594	499.2527967	182.5165674	511.2666054	122.8321072	285.8280072	158.4735606	285.9357141	35.64161611
9.72833	146.2380305	412.5146674	174.9952882	414.5415856	154.3922893	508.9163956	180.0568838	514.0200936	121.3645466	285.9162968	123.0186801	281.9828399	4.267111575
9.755088	150.5085155	406.7629423	170.6198892	410.6941193	160.1523362	506.7314795	173.9633808	510.5375274	105.7389576	301.6504286	123.9884978	302.2054733	18.25797888
9.790348	148.9920887	410.6474951	165.4872553	412.6144896	160.6376915	507.3605074	172.8593522	510.2524623	110.4017776	310.0577008	123.9382258	306.4345399	14.01294846
9.81621	126.2087906	416.2199812	153.3292232	416.172787	133.516271	484.375076	172.2703178	508.150839	124.1620752	298.5355362	103.2111427	287.6488403	23.61062728
9.868016	116.4146667	414.4242461	127.2554224	412.2480317	146.0362962	488.7939643	174.5992104	496.3506961	182.6106518	328.5573094	205.7566649	331.7298456	23.36242523
9.913657	103.0063496	387.4178852	111.7774957	386.8192181	115.2722025	453.4155368	175.1168645	492.1537193	236.2212731	339.5616108	231.6234877	341.8363555	5.129726525
9.953901	86.72325283	384.219054	91.23367963	376.7734679	103.3900018	442.0206484	193.0454691	495.3443808	247.8839753	337.1908439	234.9391263	325.8316361	17.22209963
9.997943	108.5297035	360.3524365	80.38266431	358.1836317	184.0197896	492.7101319	180.1431025	491.1643133	246.8973051	339.7213187	263.151105	335.8530292	16.70777283
10.033235	108.5297035	360.3524365	80.38266431	358.1836317	184.0197896	492.7101319	180.1431025	491.1643133	246.8973051	339.7213187	263.151105	335.8530292	16.70777283
10.059983	108.3315601	359.558457	93.83348279	343.6261628	185.8668987	490.7791601	185.7323079	489.0436907	242.473667	345.8162847	51.89456925	245.5707571	215.3359197
10.09426	104.061322	361.1029836	87.1822182	342.2516415	176.4419496	475.5747279	188.2614908	485.8625289	245.6293318	337.2638391	58.11888223	242.6269531	210.0388271
10.120144	77.36578915	365.41673	85.96727186	342.1819522	171.2124384	467.3031296	188.6268087	478.28068	182.9387312	300.9221106	56.45004332	241.6000996	139.7085865
10.157148	78.45125547	363.672863	91.85109892	343.6273027	165.9286653	464.9863205	179.4672985	473.2390716	236.3822349	337.9459129	55.21509074	242.5204432	204.7621898
10.197614	113.3442896	380.1633557	86.50711713	370.7476973	148.905072	456.484755	179.8328824	473.3140047	251.3469343	340.1543121	55.41857293	243.3814522	218.5243904
10.240141	105.0284039	392.2855742	159.7113061	403.3033652	164.8283416	488.4322562	183.852976	486.8273118	244.661357	344.4323398	234.8841424	330.7635047	16.8056829
10.282637	105.0575868	397.6807591	117.1495395	395.7999073	151.6817394	487.2874362	190.8039731	496.9948474	230.0835968	351.6102642	224.9796328	336.4020702	16.0418083
10.325444	136.5804353	408.3195145	172.1211545	411.6894151	150.9085831	502.2444598	178.5759857	504.8507417	197.8039123	338.7836287	150.4294785	323.8235272	49.6803947
10.364913	152.3269926	420.5245699	173.2046449	410.7396416	161.2305447	505.495577	173.6058905	510.8558791	170.9345741	329.1184339	141.6065783	312.3911532	33.76289763
10.391707	152.3269926	420.5245699	173.2046449	410.7396416	161.2305447	505.495577	173.6058905	510.8558791	170.9345741	329.1184339	141.6065783	312.3911532	33.76289763
10.424994	155.4351783	404.3417133	161.7927522	408.8185114	165.4617583	501.0553715	176.6337853	506.0736108	140.6731252	312.0418896	124.7410019	297.5293349	21.55102769
10.451754	155.0970483	407.4901964	177.4339585	410.1315889	173.0635944	506.6248556	178.281801	502.8577183	116.3428114	311.1277777	125.8803122	303.7258519	12.07279693
10.48696	145.938089	410.3413789	182.7748434	415.2553882	161.1518498	507.578125	186.0745227	508.5822744	118.8824629	296.9045059	129.7196468	287.5283849	14.33025464
10.524561	178.8339768	420.779958	129.8569545	413.0486989	192.5604177	506.2946103	140.2995045	493.7476061	126.7233668	282.4057446	130.5930812	279.5094008	4.833580128
10.547099	175.57355	420.0955663	211.5676678	412.3805706	190.808305	506.301336	188.8194233	503.0600225	130.7769182	268.7994551	138.2759492	269.4407945	7.526405695
10.591096	175.9321422	417.6412786	206.1672392	411.2525459	191.1357384	506.1499118	182.2525915	500.8995775	136.7381483	253.462997	151.7424231	253.2711614	15.00550113
10.627318	179.1083642	417.0182165	207.394972	416.5804353	188.2369057	510.2587321	192.7380989	507.1165947	132.9488008	239.1443679	136.0212108	234.3523719	5.692357058
10.666776	177.0124977	415.4550325	204.7231426	419.9319826	191.2012479	514.6945297	190.7525991	511.900193	104.9927613	229.9690882	146.6971858	240.469757	43.0060818
10.69465	174.0463126	415.1665476	181.4935326	414.4425614	203.1027709	514.7150109	189.1704539	516.2400064	123.254233	230.8366519	149.5607369	242.5744391	28.8063846
10.730939	174.0463126	415.1665476	181.4935326	414.4425614	203.1027709	514.7150109	189.1704539	516.2400064	123.254233	230.8366519	149.5607369	242.5744391	28.8063846
10.758666	170.7913956	415.4263056	180.9439218	415.1868768	192.6749453	515.209106	188.7898225	513.0318276	148.2252212	259.5340999	61.06863296	207.186322	101.6688778
10.79717	168.4868031	414.5223583	187.160445	414.558305	190.9997796	516.925918	190.2115759	514.7149729	151.5000494	266.9581978	166.3574219	255.4380662	18.80039759
10.819678	168.9000942	413.6222869	187.6202654	414.1017145	191.7770778	515.1242172	187.3456119	512.4900444	156.5310562	200.650649	151.2689233	207.4232619	8.576615238
10.85812	170.1955975	410.520162	186.3336348	411.4918227	215.756133	510.6396294	186.9844738	509.7590893	156.2018748	198.5306344	143.4023324	205.1238562	14.397877
10.891965	180.7011871	416.8913394	173.2511742	417.8408849	217.422065	513.6608934	177.8066672	509.6059171	152.7633489	243.2840809	161.8647974	245.8609139	9.459198351
10.928512	172.550956	415.9356761	221.5608281	419.3885655	182.7632159	505.8912938	170.8950556	502.8424049	147.4716531	246.5171107	91.12439582	227.9796556	59.31821512
10.956013	172.550956	415.9356761	221.5608281	419.3885655	182.7632159	505.8912938	170.8950556	502.8424049	147.4716531	246.5171107	91.12439582	227.9796556	59.31821512
10.994405	141.1613494	404.1045644	176.9426564	412.3518057	188.4878101	505.7573109	148.6323945	491.2957122	92.77514743	235.2941847	85.27358949	233.2213643	7.782670233
11.02873	144.5245053	414.870919	186.0714829	414.088985	151.4649387	502.525459	179.8017996	509.8766187	129.0433487	252.3417741	170.833536	258.0380973	42.17662682
11.054532	159.2107893	416.067531	169.4487742	418.7203611	174.9849146	515.9603751	175.9238965	513.3968416	119.8005837	275.1922346	134.4972603	271.9287869	15.05464697
11.089735	161.6948489	416.8610545	188.6853645	417.9474708	168.4871261	509.6999255	187.8160339	515.7909396	110.7783621	289.1863372	124.3210801	283.7290628	14.60092648
11.115561	159.0591181	407.6653317	180.3728417	418.7480241	161.5184977	508.9014622	182.7195936	515.6800219	126.5726076	290.5844746	133.359166	284.6153408	9.038137696
11.167459	140.3246785	410.1096258	170.3258565	413.9755593	175.9990766	505.5114604	181.4768133	515.1440905	125.9188047	297.0811041	132.4202221	294.3213841	7.062894741
11.213064	100.7361267	410.4659001	116.3456043	407.5015959	111.3251801	460.6662284	172.0364368	493.7255289	158.1738471	310.546248	169.5705025	317.7471995	13.48100352
11.250496	103.9158256	388.6862384	89.72369361	380.2369209	154.3038097	477.9049504	172.1898369	490.9281904	199.660673	331.563792	148.0484709	322.161357	52.46165445
11.282113	84.04129681	371.5584722	84.85989938	369.3327076	183.5193869	488.2521431	170.2825571	487.5582138	214.3887555	338.072106	152.5701453	312.4294937	66.92596006
11.323934	115.2456416	383.6611594	170.4545005	414.582814	172.838909	494.7265625	178.9917847	494.8109953	131.8876535	324.6918318	233.7540278	332.2254985	102.1445757
11.365832	115.2456416	383.6611594	170.4545005	414.582814	172.838909	494.7265625	178.9917847	494.8109953	131.8876535	324.6918318	233.7540278	332.2254985	102.1445757
11.414437	174.2509728	421.379917	189.5082989	422.3215969	184.5144166	497.5982642	181.2685433	498.5260366	250.964479	335.9311922	261.1852125	333.0019227	10.63221584
11.467877	173.931215	421.2971942	183.827935	421.745425	175.2373769	479.0538743	178.8769911	490.0478782	252.3476638	338.0322076	266.9069188	335.1845969	14.83512017
11.495702	166.9182803	422.655376	181.796533	422.7358189	171.1672392	472.1462336	173.4432188	480.599503	253.801754	338.3276082	265.5279897	335.1217473	12.1565681
