"time","x_LK","y_LK","x_RK","y_RK","x_LA","y_LA","x_RA","y_RA"
"2.204046","468.658868099465","215.20526669275904","465.72932356897496","214.77461497978481","473.7165133108889","254.09203721577092","464.8100153704098","253.21474875364788"
"2.250563","466.99096109709393","213.97630743479453","457.09625742871475","213.64969335177534","466.5810831864057","255.46455828596186","456.3498506657345","253.1923562135214"
"2.280814","466.99096109709393","213.97630743479453","457.09625742871475","213.64969335177534","466.5810831864057","255.46455828596186","456.3498506657345","253.1923562135214"
"2.308757","463.61231798698935","215.80821281462795","457.6631866336333","218.6681516179779","467.29622807484196","255.3528653749696","455.4531036258208","257.2248682400596"
"2.364908","456.999942527207","215.6912252819492","447.6581727261673","218.97446403058126","462.903850392145","255.13130063305573","439.32157167664764","255.04793563427165"
"2.414031","458.15046044731884","213.58592182560193","443.80345207244045","216.2275670864239","460.29019580648105","254.5316257105727","432.19143617385095","253.35868152662943"
"2.447984","446.7608186595635","217.29664225893725","439.40355400352627","216.62257284320282","460.55843415612844","255.9303838232612","430.40988028559707","253.57953807073812"
"2.482322","437.80471314901513","220.27862715071745","456.4301130836576","218.01795858539032","460.2070331499271","256.89538764211454","447.04322096531496","257.45418943412574"
"2.504029","442.67188687454404","220.45614873388865","433.57485000076","220.08282731943098","463.40414155596426","257.7504521826362","421.0329703839373","254.0873496207746"
"2.557871","454.8338689544322","218.5306263489482","426.7814456924854","219.45637577517027","458.27533932696986","255.21894854237598","411.9968722451058","253.5250068397374"
"2.58018","454.8338689544322","218.5306263489482","426.7814456924854","219.45637577517027","458.27533932696986","255.21894854237598","411.9968722451058","253.5250068397374"
"2.609585","435.1154837404244","218.10115496564936","426.3316726387707","218.0626087708232","451.4682769181664","254.71609437697595","415.79692677301193","253.4584025223432"
"2.640319","434.8051582069249","217.51918498829644","426.52872024714253","217.4114377507904","448.02441216257296","254.92204504347035","415.845826145276","253.63990350270552"
"2.685662","422.4827524623055","218.18876915126464","428.92971314901513","218.31091641080985","430.4712237050098","253.74643668683126","439.7648023315905","254.72334497355303"
"2.715884","422.4827524623055","218.18876915126464","428.92971314901513","218.31091641080985","430.4712237050098","253.74643668683126","439.7648023315905","254.72334497355303"
"2.741081","421.6230677741975","218.31010704188964","426.3960511916343","218.13696954036965","432.64525607216683","254.43075810888865","418.98219815859073","254.41942694400535"
"2.777536","417.2481252469905","213.63971113509245","424.204044089707","213.73889255152602","425.2389234253405","253.0824169351897","411.7101195814081","251.99782885837186"
"2.805755","417.2481252469905","213.63971113509245","424.204044089707","213.73889255152602","425.2389234253405","253.0824169351897","411.7101195814081","251.99782885837186"
"2.847257","416.04236789807277","211.87525316527848","421.04554932590594","211.814719114786","420.3748522806724","253.75803764135458","407.65599065995866","251.53807358797422"
"2.881083","411.9185658020732","212.02066978128045","417.2113326848249","212.87532963734196","419.742229298395","253.03756440752676","417.4261864094419","253.9165053311953"
"2.913315","411.9185658020732","212.02066978128045","417.2113326848249","212.87532963734196","419.742229298395","253.03756440752676","417.4261864094419","253.9165053311953"
"2.946186","398.0898233257843","207.44881454052165","413.4661466249696","206.75056522829527","401.9905431131445","253.25599284487475","409.69647715527725","252.87420678045964"
"2.982607","398.0898233257843","207.44881454052165","413.4661466249696","206.75056522829527","401.9905431131445","253.25599284487475","409.69647715527725","252.87420678045964"
"3.011273","392.7482919655885","209.22517697820405","411.2528935888862","211.429864193215","401.7397061952821","252.44014897327946","387.72457280140446","251.28888913165736"
"3.046631","392.7482919655885","209.22517697820405","411.2528935888862","211.429864193215","401.7397061952821","252.44014897327946","387.72457280140446","251.28888913165736"
"3.075463","392.4717575845088","210.30780908013134","391.21038984602995","210.51588434004134","401.15601630897373","252.90118574446745","389.0651237992461","252.18330923592538"
"3.122006","390.5258998054475","210.1000710572714","415.5908749354025","214.95399136673154","399.29440034502676","251.29344183183366","396.3186543386734","251.63196038272133"
"3.137491","390.5258998054475","210.1000710572714","415.5908749354025","214.95399136673154","399.29440034502676","251.29344183183366","396.3186543386734","251.63196038272133"
"3.173819","388.70525814308735","211.45606751200756","413.9946645298821","216.65875837867827","402.2256647844723","250.87944962913429","399.5349852565662","250.81601534001095"
"3.219205","384.65652501443947","213.88832228842415","393.75949726030524","213.19432216302897","399.81030558426556","253.66671384818824","404.76465508724465","253.5396429277116"
"3.24298","384.65652501443947","213.88832228842415","393.75949726030524","213.19432216302897","399.81030558426556","253.66671384818824","404.76465508724465","253.5396429277116"
"3.278855","355.2983873419261","217.33593037527362","392.49536417801556","214.70747108311042","345.99300541859196","252.5681978812014","406.0375226091318","254.28891620561774"
"3.306085","353.4479676480423","218.65304339813355","388.62772734527","216.95407686344845","344.33076399866246","253.58206734861386","399.8835534715467","257.05641833353604"
"3.345509","358.0341891871352","218.86708775383028","352.57101642296936","218.8970681275839","402.87069809019334","256.560578698778","389.2089891248176","256.5741019044869"
"3.380323","356.1574312796389","217.2634244095027","351.4859562142814","217.0862737870866","380.8104713529001","254.21138540780038","348.81190247294506","252.28603164138502"
"3.412512","356.1574312796389","217.2634244095027","351.4859562142814","217.0862737870866","380.8104713529001","254.21138540780038","348.81190247294506","252.28603164138502"
"3.441425","355.03470169245503","218.5316043363935","348.93762444522133","219.01419055508273","374.1280517578125","255.399269193063","348.6805823656372","252.8687435402481"
"3.488861","354.4692563305569","216.83371696026876","349.90384231745503","217.25877053821137","359.8467034365881","258.990877500304","353.57014863129257","253.9844923204949"
"3.50443","354.4692563305569","216.83371696026876","349.90384231745503","217.25877053821137","359.8467034365881","258.990877500304","353.57014863129257","253.9844923204949"
"3.54491","344.58025196832443","213.75939656417194","353.5317036075815","213.4957109147009","348.198131041768","259.594093411813","354.50159736366123","257.9040299352505"
"3.575791","342.1356543158743","218.76200468902","344.6772413439324","218.30835340922908","350.05310343582806","255.81666748996838","348.2737733121048","257.5640612650474"
"3.608034","342.1356543158743","218.76200468902","344.6772413439324","218.30835340922908","350.05310343582806","255.81666748996838","348.2737733121048","257.5640612650474"
"3.643772","342.8242249247629","218.47174476000123","324.0045764492644","218.0043679322714","347.1390380859375","259.0307389196255","324.0750589927347","255.61816976228113"
"3.678244","342.8242249247629","218.47174476000123","324.0045764492644","218.0043679322714","347.1390380859375","259.0307389196255","324.0750589927347","255.61816976228113"
"3.714503","328.45347506155764","218.31772859922182","343.0828857421875","216.9787288918106","346.537474635974","259.39407811740034","342.1731550758451","259.2972236366124"
"3.752655","325.5871962016659","217.28871718825997","312.32824944522133","217.31765212715834","346.2293748670051","261.29471240804355","305.0024827296632","257.7421561512038"
"3.787059","325.5871962016659","217.28871718825997","312.32824944522133","217.31765212715834","346.2293748670051","261.29471240804355","305.0024827296632","257.7421561512038"
"3.806317","314.92430025687014","221.7577825761491","320.91905978310433","220.90339250972767","327.2869383815662","258.38611029836454","311.56329464448567","258.14471601790495"
"3.850803","317.6577751664336","222.56054165020066","323.21179959189567","222.1671883549672","326.7832411235409","258.5133835610713","316.20070876778334","258.01272143649686"
"3.876116","317.6577751664336","222.56054165020066","323.21179959189567","222.1671883549672","326.7832411235409","258.5133835610713","316.20070876778334","258.01272143649686"
"3.923453","316.95416378511067","216.99130783377922","322.4200344456773","216.05574480939936","326.3423374042437","257.87131794139106","317.10349235089376","257.4079542345574"
"3.942728","316.95416378511067","216.99130783377922","322.4200344456773","216.05574480939936","326.3423374042437","257.87131794139106","317.10349235089376","257.4079542345574"
"3.974868","298.31497085511916","222.90513046799003","323.55659075191517","215.7845050500061","319.8298852824052","258.9377626649137","316.5134286843385","259.09886080374514"
"4.021411","285.72938531660384","226.93201063579158","315.3872255555387","221.80158966895675","312.22286286706594","260.01297555173886","315.17564303030764","260.0535451688655"
"4.045117","285.72938531660384","226.93201063579158","315.3872255555387","221.80158966895675","312.22286286706594","260.01297555173886","315.17564303030764","260.0535451688655"
"4.079305","285.1554415810433","227.33740329371352","311.3574451491063","221.05211404882056","278.35787239520005","259.9744293569127","308.2020866898711","259.4544772730727"
"4.108121","280.8836767293136","231.13519833338404","287.244692553806","230.40481033028334","281.9313373491458","261.6501602588461","298.68272785825025","259.13949786828186"
"4.148636","279.5500728147039","230.35951939445528","286.7251788781311","229.7220739223614","281.9167181230241","258.71950284609073","295.7736873404061","258.4485328763376"
"4.18149","275.3628701532861","223.57457973613816","288.850075807089","223.42100198352387","280.81413844958354","261.05240758754866","289.4182527890929","261.9120922756566"
"4.213653","275.3628701532861","223.57457973613816","288.850075807089","223.42100198352387","280.81413844958354","261.05240758754866","289.4182527890929","261.9120922756566"
"4.245532","274.3101172539975","221.20542201179478","282.6000446957837","220.76134826422668","280.68000241290736","258.7614214114178","279.72064731464314","258.02452473325025"
"4.277709","274.3101172539975","221.20542201179478","282.6000446957837","220.76134826422668","280.68000241290736","258.7614214114178","279.72064731464314","258.02452473325025"
"4.316762","268.25364334759547","220.75824568336577","279.6641938324569","218.90195806481034","275.67552262243134","263.584450807089","280.2718275493221","262.5592501747933"
"4.343046","268.25364334759547","220.75824568336577","279.6641938324569","218.90195806481034","275.67552262243134","263.584450807089","280.2718275493221","262.5592501747933"
"4.382193","261.55183262212734","217.12957502431908","277.0834704447349","213.5608651127797","264.5427880194401","257.0710544215102","276.90667392122145","260.36447772905524"
"4.42254","255.52410817424612","219.87579749437623","273.06869708703186","220.52413572318824","278.3041505331195","261.43827422027","242.62846689187137","254.57317331514474"
"4.437854","255.52410817424612","219.87579749437623","273.06869708703186","220.52413572318824","278.3041505331195","261.43827422027","242.62846689187137","254.57317331514474"
"4.474081","254.39957436884424","220.99326618357856","279.9032443154183","222.5229397191148","253.96298728378832","254.63670877538306","279.711491328733","261.15111687211214"
"4.518562","250.2888233466835","222.20003524364665","281.77308886338767","228.43814502523105","251.0989341884272","256.63261253267876","282.73276433684947","263.7174233759424"
"4.540431","250.2888233466835","222.20003524364665","281.77308886338767","228.43814502523105","251.0989341884272","256.63261253267876","282.73276433684947","263.7174233759424"
"4.575226","241.84865679907892","219.4516881801739","276.4302085549915","226.89929864193215","244.40317686800827","256.42942720999514","250.74163153384913","256.6989470604329"
"4.607433","241.84865679907892","219.4516881801739","276.4302085549915","226.89929864193215","244.40317686800827","256.42942720999514","250.74163153384913","256.6989470604329"
"4.656182","215.44223699309947","225.81349651173394","253.08738500691575","221.72682421495017","244.37916559004137","258.7234485195769","254.18726678395552","259.0701956544869"
"4.672504","215.44223699309947","225.81349651173394","253.08738500691575","221.72682421495017","244.37916559004137","258.7234485195769","254.18726678395552","259.0701956544869"
"4.712929","212.2912963392206","228.91965208535993","252.68684856251522","224.02212702532228","204.47560849913364","261.2732978553624","266.3393678182758","262.714176875608"
"4.749565","209.8739643022708","226.85758241883514","239.4398231357916","222.74207635426802","229.51729741077943","260.29382656705985","235.63567117772678","261.2734664738874"
"4.776966","209.8739643022708","226.85758241883514","239.4398231357916","222.74207635426802","229.51729741077943","260.29382656705985","235.63567117772678","261.2734664738874"
"4.802748","210.0940789248693","229.11946503754257","233.1202537447562","223.06767872613693","226.13863743882237","261.431428308153","231.70336914062503","261.54069311238453"
"4.853645","209.54219049238512","225.89416361411725","219.50380199150354","225.6947216226897","225.62338981183123","260.4990690357491","228.42871307491794","261.4051238182454"
"4.876113","209.54219049238512","225.89416361411725","219.50380199150354","225.6947216226897","225.62338981183123","260.4990690357491","228.42871307491794","261.4051238182454"
"4.909269","205.05783140427408","223.23120497172908","219.14786514697838","222.76800988342052","215.60567892942913","258.65097627751095","222.61712385244408","257.03945530991615"
"4.946187","199.39363163454524","223.53755110803746","213.92303466796875","222.08824116153943","209.8783821076271","260.3826548060555","215.92898808935738","259.79407498252067"
"4.980605","199.39363163454524","223.53755110803746","213.92303466796875","222.08824116153943","209.8783821076271","260.3826548060555","215.92898808935738","259.79407498252067"
"5.012827","197.50365403468507","220.15030845315545","208.74423704629743","218.99338302909172","210.89924924382905","259.13757561709633","211.0127295111868","258.0311008557272"
"5.050683","205.29836573025597","225.23729328793775","201.35233814521524","223.73446382158926","210.71075059467717","264.0678126709935","194.12816409099892","260.6262074036357"
"5.085711","205.29836573025597","225.23729328793775","201.35233814521524","223.73446382158926","210.71075059467717","264.0678126709935","194.12816409099892","260.6262074036357"
"5.106613","190.06723984299003","225.07980358554232","209.8271389378648","225.94771685767267","208.73278784844663","262.7678987376885","207.24999026287392","262.8589864649198"
"5.152126","180.11397496086153","226.5041242666282","210.05779221827882","227.557450468902","214.1738041384211","263.1311367643483","209.9470267091744","263.4207896666768"
"5.175964","180.11397496086153","226.5041242666282","210.05779221827882","227.557450468902","214.1738041384211","263.1311367643483","209.9470267091744","263.4207896666768"
"5.215163","175.40253730506748","226.36629548425344","210.42334031873176","227.95727871549735","168.07945162405764","258.48454979328795","216.8664902267753","263.7670983934217"
"5.241093","175.40253730506748","226.36629548425344","210.42334031873176","227.95727871549735","168.07945162405764","258.48454979328795","216.8664902267753","263.7670983934217"
"5.286446","165.73420400656616","225.90363997522496","180.58664641027787","225.34709767144943","158.00387086385885","258.49763459083175","219.82544182803383","262.7716420689446"
"5.302105","165.73420400656616","225.90363997522496","180.58664641027787","225.34709767144943","158.00387086385885","258.49763459083175","219.82544182803383","262.7716420689446"
"5.344448","162.00380579135762","226.00336097093873","185.0187000319188","225.85113216652485","156.55024428311953","259.60191731137525","215.69825049968082","263.3254527526143"
"5.381318","148.7598154980849","227.43961984359805","177.6674044716683","226.17481228720817","170.51313965793716","259.92151686375246","171.8303538519121","260.5675956043288"
"5.409499","148.7598154980849","227.43961984359805","177.6674044716683","226.17481228720817","170.51313965793716","259.92151686375246","171.8303538519121","260.5675956043288"
"5.450024","144.22293173942123","226.7763082897617","175.6999466595483","223.63470910217052","139.16703172973158","263.1408154676861","172.70610788545721","262.82846651188595"
"5.480791","137.08137233155247","228.72230096364302","166.61051448124394","225.5636038576119","146.56519480901935","260.97426976304115","170.69627623799246","259.8627364459205"
"5.513022","137.08137233155247","228.72230096364302","166.61051448124394","225.5636038576119","146.56519480901935","260.97426976304115","170.69627623799246","259.8627364459205"
"5.551987","139.06909809038333","229.41444628526267","160.9369732452274","227.6409503625061","143.78924489299612","264.2842514097459","163.2725590212336","267.3683516802955"
"5.583338","139.06909809038333","229.41444628526267","160.9369732452274","227.6409503625061","143.78924489299612","264.2842514097459","163.2725590212336","267.3683516802955"
"5.605904","135.60015132918898","228.68523861183735","151.9940031177803","228.5357751512342","141.48407789890868","264.21194778620503","152.23861801206834","266.82169042208784"
"5.651046","132.9228601121717","228.74745884758028","151.92768545187866","228.26494007630112","140.7218968729101","269.5597517555326","150.13260635791588","268.5931629225438"
"5.675603","132.9228601121717","228.74745884758028","151.92768545187866","228.26494007630112","140.7218968729101","269.5597517555326","150.13260635791588","268.5931629225438"
"5.711393","128.73106259594633","225.78624775808612","143.74707339988146","225.15365849951365","137.64595773897284","268.444778620501","142.6201283495714","267.40565009803623"
"5.744211","118.55811306845818","224.67609711287088","139.35437534198687","224.25829413150535","136.7127638048699","267.7596815532284","137.69639153981487","267.0972468157223"
"5.780694","118.55811306845818","224.67609711287088","139.35437534198687","224.25829413150535","136.7127638048699","267.7596815532284","137.69639153981487","267.0972468157223"
"5.81704","109.40538992677682","229.80516913150535","144.61967426700815","228.9901683525353","108.0628070757083","260.5349847815844","145.12507457213644","266.6435280885214"
"5.84883","105.2226556562728","230.85475200252313","141.1058665472246","231.65204783636312","103.90420211613875","258.82424867385095","149.12256453102202","269.5379325183913"
"5.873002","105.2226556562728","230.85475200252313","141.1058665472246","231.65204783636312","103.90420211613875","258.82424867385095","149.12256453102202","269.5379325183913"
"5.909805","101.49624526918167","229.79798598233828","139.26541220817123","234.0317610803745","102.56752934437318","259.7476037170173","152.24440162747752","270.2148684490516"
"5.95328","98.8647002580101","225.7981185022495","132.75872683988936","226.33881066467052","104.09453870721364","259.61506955632905","143.88832513831468","266.0911000767571"
"5.970229","98.8647002580101","225.7981185022495","132.75872683988936","226.33881066467052","104.09453870721364","259.61506955632905","143.88832513831468","266.0911000767571"
"6.011365","92.15073213688595","227.67922676769217","113.97814727664458","226.40200888785876","97.38879073918562","259.17649277267753","144.77868153612903","263.1019657595149"
"6.049167","80.88977157652147","233.98677365789155","108.43253691558245","230.65777184156133","111.62059050682454","265.59080891293775","114.8671210025535","266.1246888869468"
"6.076308","80.88977157652147","233.98677365789155","108.43253691558245","230.65777184156133","111.62059050682454","265.59080891293775","114.8671210025535","266.1246888869468"
"6.104219","74.05395127827092","231.64054805295478","102.51457469658166","227.65504687120017","96.32017083668988","266.1171347770246","99.36206589041981","266.6944171593811"
"6.153933","70.94196150367826","229.89281704082566","94.23494984667589","225.60447698808366","86.73446904638863","267.17622773285507","98.02103432978174","267.467094688564"
"6.176527","70.94196150367826","229.89281704082566","94.23494984667589","225.60447698808366","86.73446904638863","267.17622773285507","98.02103432978174","267.467094688564"
"6.207757","70.32890248576955","227.0217156911175","88.59927190045903","223.6767625623176","84.30885783985896","265.5059937948383","93.07274666277816","266.1801306579828"
"6.246996","66.15778181617826","216.005901173395","76.5728759765625","216.29639716834873","75.10874446171267","258.3868859435798","78.55212865450967","259.4948782716744"
"6.278968","66.15778181617826","216.005901173395","76.5728759765625","216.29639716834873","75.10874446171267","258.3868859435798","78.55212865450967","259.4948782716744"
"6.315497","65.37752488429444","214.39613383846063","73.36559144253862","215.40956489770792","69.35015625712474","260.46790833232006","72.26905674322107","258.7284396279183"
"6.348013","56.22126075358707","219.20145828900172","68.9298914452935","217.6793725870927","63.33797000632676","264.06086558776144","71.29939062215011","263.4650688913546"
"6.383531","56.22126075358707","219.20145828900172","68.9298914452935","217.6793725870927","63.33797000632676","264.06086558776144","71.29939062215011","263.4650688913546"
"6.408098","47.89878993646644","222.74517893512893","68.34387462333947","221.67418151143","64.42431593126824","265.609019713643","66.61600687346106","264.9667517517328"
"6.447555","39.68253614373708","226.88877684596912","68.99615431017449","224.4466073002797","66.27329393676283","266.8935556374635","67.60791377798593","266.8961860864543"
"6.484894","35.20290680525368","220.88238264150658","68.28554104459889","222.30400542619168","73.0591104114102","260.78410179049126","72.68336932111808","261.3234112810068"
"6.511496","35.20290680525368","220.88238264150658","68.28554104459889","222.30400542619168","73.0591104114102","260.78410179049126","72.68336932111808","261.3234112810068"
"6.540424","35.91317018738981","225.65779416570405","67.98417337024259","226.22178940828672","79.39054211568276","263.8041270215224","73.0535122763786","264.3212125904366"
"6.589124","30.838726355407953","224.63326800750855","65.23553122435099","226.08692831195282","23.36340976225263","262.8825930584266","80.26037763899866","266.2787387714312"
"6.605479","30.838726355407953","224.63326800750855","65.23553122435099","226.08692831195282","23.36340976225263","262.8825930584266","80.26037763899866","266.2787387714312"
"6.645929","28.239037599081197","225.91429666600806","37.280417713209815","226.43482205283317","19.190975975897526","262.7837826027481","78.72662353515625","267.53319315038306"
"6.675744","7.000984251267252","232.64649244968996","34.175834507329924","224.34944930614665","28.32703328410939","262.24764314050344","32.038879246099455","263.54351022920724"
"6.707979","7.000984251267252","232.64649244968996","34.175834507329924","224.34944930614665","28.32703328410939","262.24764314050344","32.038879246099455","263.54351022920724"
"6.757598","3.693205974445269","233.36936006657345","25.308434987346487","227.11138702273837","28.269081204781738","261.8349661622994","23.505087262461622","264.18948779866855"
"6.774018","3.693205974445269","233.36936006657345","25.308434987346487","227.11138702273837","28.269081204781738","261.8349661622994","23.505087262461622","264.18948779866855"
"6.812448","5.661182025063363","228.27809232125486","27.204714704580347","225.25132234922182","6.84113178178958","269.19233198945165","25.035281407693947","263.94556424033317"
"6.850484","-3.163970123469134","230.03088188913546","15.3341201900972","228.97276692075025","4.967832134855397","275.9958871329341","7.090025898083639","275.9697512615516"
"6.878436","-3.163970123469134","230.03088188913546","15.3341201900972","228.97276692075025","4.967832134855397","275.9958871329341","7.090025898083639","275.9697512615516"
"6.906315","-4.472958895019056","230.23433700145915","6.3170517056832525","230.03668236639714","7.946827736346175","276.5284518824477","12.045014570659237","275.9233811671632"
"6.954849","-7.724307665101286","235.59202201635458","6.288020338065894","234.69659020093633","3.1741004082943216","279.8078124050037","5.362777294351897","274.9127828991367"
"6.970367","-7.724307665101286","235.59202201635458","6.288020338065894","234.69659020093633","3.1741004082943216","279.8078124050037","5.362777294351897","274.9127828991367"
"7.010839","-6.752627079588894","239.50235305964253","2.442790272634781","239.7140704796936","1.6987569471277617","282.58472344661965","0.7176151498282466","278.9512977451666"
"7.048083","-0.5576357553905087","243.008943906554","1.522061067796403","245.82861660612235","1.3373587066561332","279.46902406447595","1.98854566640891","282.8945768482491"
"7.082115","-0.5576357553905087","243.008943906554","1.522061067796403","245.82861660612235","1.3373587066561332","279.46902406447595","1.98854566640891","282.8945768482491"
"7.114371","-0.3121448681048382","238.94463042619168","1.4395681429465923","241.09573067394217","5.858180101743469","275.9484378799854","3.3243015749445224","280.9936390442607"
"7.147202","-3.0825131486825907","233.18111434520915","0.7762980192087968","236.09160498236872","4.285953837146091","277.8049278407709","5.5811235301689415","287.4279533415917"
"7.178465","-3.0825131486825907","233.18111434520915","0.7762980192087968","236.09160498236872","4.285953837146091","277.8049278407709","5.5811235301689415","287.4279533415917"
"7.21125","-15.123275370913257","199.60012805508268","-13.238580800216022","200.97804491807517","-6.926515987411084","259.06658721805087","-5.840633763413486","259.0604157800341"
"7.246658","-15.123275370913257","199.60012805508268","-13.238580800216022","200.97804491807517","-6.926515987411084","259.06658721805087","-5.840633763413486","259.0604157800341"
"7.280486","-13.993737810780567","193.76353270534412","-14.543501649849146","194.56484166008028","-14.37494530288162","212.76920113767636","-13.133771740508916","211.88351547300584"
"7.312656","-13.993737810780567","193.76353270534412","-14.543501649849146","194.56484166008028","-14.37494530288162","212.76920113767636","-13.133771740508916","211.88351547300584"
"7.345506","578.6372659289883","7.353991200487911","575.9230472549855","10.443748622552903","6.755724391120881","195.1876173204949","4.207361006087367","194.85604585283926"
"7.376739","578.6372659289883","7.353991200487911","575.9230472549855","10.443748622552903","6.755724391120881","195.1876173204949","4.207361006087367","194.85604585283926"
"7.40964","576.8559123829646","9.57656884100652","571.9498552255594","12.472507699454354","18.283814634330543","190.97404272175953","17.255557791268316","191.12401203793775"
"7.447042","576.8559123829646","9.57656884100652","571.9498552255594","12.472507699454354","18.283814634330543","190.97404272175953","17.255557791268316","191.12401203793775"
"7.477861","574.0567774197472","11.020120464874168","568.8338523300706","13.320953962867833","21.43259486335725","193.5710040734436","20.15465613932925","194.1575941983828"
"7.509077","574.0567774197472","11.020120464874168","568.8338523300706","13.320953962867833","21.43259486335725","193.5710040734436","20.15465613932925","194.1575941983828"
"7.541947","572.8224898163911","9.02875254590225","568.3378440767875","11.390077939757134","76.11566684589312","194.25761870744168","463.27467625243196","402.7896662018179"
"7.572304","572.8224898163911","9.02875254590225","568.3378440767875","11.390077939757134","76.11566684589312","194.25761870744168","463.27467625243196","402.7896662018179"
"7.616212","568.1098718309217","37.780099594175596","573.0499899303867","-11.855655061595627","22.631881476376307","194.67403901690176","20.89634790680288","194.60696256763742"
"7.643412","568.1098718309217","37.780099594175596","573.0499899303867","-11.855655061595627","22.631881476376307","194.67403901690176","20.89634790680288","194.60696256763742"
"7.67876","572.0962161053016","6.538627891688975","569.2530379833415","8.75273245132388","21.540618213698096","193.78066434748905","19.575951038167634","194.08009712427042"
"7.711509","574.4218028027724","9.283138883716873","570.9976326909047","11.772428876231174","79.26514894953034","194.30021174686897","18.19708780370334","190.6349508678867"
"7.746953","574.4218028027724","9.283138883716873","570.9976326909047","11.772428876231174","79.26514894953034","194.30021174686897","18.19708780370334","190.6349508678867"
"7.779769","83.59190873320465","179.59853116640323","569.2982277480545","13.097854792375983","81.55202926457625","195.44435588673394","18.998156477041285","188.47666747096912"
"7.810943","83.59190873320465","179.59853116640323","569.2982277480545","13.097854792375983","81.55202926457625","195.44435588673394","18.998156477041285","188.47666747096912"
"7.875","571.5956214281372","11.097061097853839","568.5310809064932","12.62514118832837","78.48505220524532","192.5417565965467","465.7222415909229","399.7644137965102"
