"time","x_LK","y_LK","x_RK","y_RK","x_LA","y_LA","x_RA","y_RA","x_LW","y_LW","x_RW","y_RW"
"6.449328","86.08838187488601","219.33743226760095","88.50689424151113","218.6692982239482","89.03319481281919","248.57692994589013","94.36829337628436","248.82146053091566","72.79604865048182","182.9568051586819","94.02910878222276","182.89795729343996"
"6.482324","82.5489188465163","216.8307829979329","85.072590156288","217.62480763238693","87.3310413880107","252.82770179125123","90.41545360283166","250.28382155125246","73.24677439886308","173.863680234679","78.98479535885822","173.7291226516902"
"6.516292","74.92306174192912","218.13831848857006","78.54551037740151","218.25753178577946","78.62619434163729","257.1617711879864","80.58741326833051","254.69508450875486","66.91087851913987","173.6823815965467","77.95075911584996","175.6992614983585"
"6.549286","70.57039372188109","222.10382151325393","76.21381968932394","222.3270724404183","73.09850812978782","263.09296153027725","74.54084570027511","258.9304783446316","63.89483690076302","177.47953588582203","79.17978582122447","180.78277279152485"
"6.581383","70.54850282186665","220.9414328489786","73.3424822736807","221.0627032921936","71.86553575092717","257.49293797118196","77.36909265184218","258.7490785353843","63.23763355299657","179.4895698755168","55.571539852869655","183.92285441239056"
"6.614345","73.61752438081378","220.9243349305387","69.74179807432895","221.20747915780038","75.18651975639136","258.363346797483","53.916709217116065","259.91335572714013","67.07637338601198","176.7774083475195","53.71695949688032","180.5560483227444"
"6.648315","68.2543634793174","218.76247682089007","69.97839094228782","218.5544352846851","67.17382646256384","262.5536183160567","67.13726575087017","261.59680935752067","58.05708651412786","178.5798392091744","62.65028042923152","179.9648717739239"
"6.680446","60.28466790937728","217.62244697303623","72.1680795394957","217.81167068184584","61.10933474529578","257.87755682681785","467.7023626542741","174.55565693777362","49.26331005764379","178.32249361624514","65.85897292793958","178.80538334827946"
"6.709289","61.64866531312698","218.60798852824053","66.48117106990593","218.1323156690783","59.98297142889714","258.32736360423763","62.14592555895854","257.02296441816634","50.14513857355378","175.79807195403697","42.63497063900247","172.59189187135217"
"6.746363","50.522291843993195","220.18858485834147","63.775927116898714","216.38596732885458","59.883916476357314","256.9569334037573","63.277275768235505","256.49626759332443","45.42437631332457","171.94392460329527","35.82548855436451","173.6808640298213"
"6.781469","39.67518437604496","218.95224010897982","33.269600567650706","220.15175857247084","41.76008077539823","257.19073985058975","40.806113039009304","252.6794861077335","2.354917099503692","168.06327042041585","33.057050593632205","166.19214437165613"
"6.81731","39.67518437604496","218.95224010897982","33.269600567650706","220.15175857247084","41.76008077539823","257.19073985058975","40.806113039009304","252.6794861077335","2.354917099503692","168.06327042041585","33.057050593632205","166.19214437165613"
"6.847291","35.42322377008223","220.85445941375855","30.725905808029474","221.51311709630352","38.18834416133421","255.51416585603113","37.9101952578771","255.16192175720454","7.537741278859892","179.0873809695708","28.782490889849832","176.71218670203064"
"6.876314","35.52325249460421","221.96896041692003","32.513028215341535","222.3172925659655","37.115985143045506","256.87697449917925","33.090702635768785","255.9844429223918","12.77248758100814","180.01387231730303","34.09760815809673","177.39064019941634"
"6.914322","33.09514573390382","222.1973036235409","31.31353082916616","223.12888725072958","35.33734213981183","256.19127040521647","34.84942546799953","255.75576247872084","9.003524201389418","183.69103766415373","28.62416441802385","178.925136224769"
"6.948297","20.17955688001581","221.74355117263497","30.000498374612416","227.56868046267027","24.264136199357445","256.00322702608224","34.19794250369536","255.82863940524686","-6.1034241539031155","182.70512514819433","18.60367132995843","183.86110630851778"
"6.981322","20.17955688001581","221.74355117263497","30.000498374612416","227.56868046267027","24.264136199357445","256.00322702608224","34.19794250369536","255.82863940524686","-6.1034241539031155","182.70512514819433","18.60367132995843","183.86110630851778"
"7.010322","25.439065866433232","224.28722907040373","32.15332485451309","230.07951147175953","26.486370279631263","261.3723106532709","37.202625556678626","261.039660027055","-11.359118673124202","183.25671006733342","22.354535618644746","181.76156960572717"
"7.047321","22.863894243648545","227.08680244178623","31.392296757679507","229.71839803851532","23.79471065654829","264.50935714068584","31.884272920482356","264.0396871010153","-10.528948550094427","183.0811781827578","17.885927608504833","174.06872036113816"
"7.079319","18.75739240831902","219.63386363463644","21.26038265599351","223.2152199355545","19.70474608306291","258.5484224905764","21.775914826745655","258.5814717214859","-4.510230966115277","179.2256818838157","1.7742830287621645","177.65931695722884"
"7.109329","18.75739240831902","219.63386363463644","21.26038265599351","223.2152199355545","19.70474608306291","258.5484224905764","21.775914826745655","258.5814717214859","-4.510230966115277","179.2256818838157","1.7742830287621645","177.65931695722884"
"7.139388","18.716534031968173","219.9806782169565","16.89653312000319","216.983652552742","22.588976492677684","257.24203360590957","19.001969363438945","256.8972761695951","1.571355507995368","180.67000072197231","-6.775043331695438","178.53471689187137"
"7.18131","15.602107719688565","219.43843476410507","14.249431996030104","213.5449138003101","20.829159747765686","257.0651864968385","18.945673961119894","255.90853086241492","-1.9546533428741337","174.3826543310737","-5.965332432015861","173.7620369877797"
"7.213366","8.236723027804484","218.38099426982006","11.370514123820145","218.9014859329402","19.002047349506782","255.59210133830862","17.414708386135473","253.6059437317607","-4.011991942439098","176.73194879316634","-8.418925355844461","177.55106386414764"
"7.241324","8.236723027804484","218.38099426982006","11.370514123820145","218.9014859329402","19.002047349506782","255.59210133830862","17.414708386135473","253.6059437317607","-4.011991942439098","176.73194879316634","-8.418925355844461","177.55106386414764"
"7.280408","7.870492549257984","218.75711475179355","9.402944601927286","219.1066946779244","18.765475558863542","254.20268469190785","15.640536935412932","252.55453978067243","-4.180441848962688","177.66602797452578","-8.600801512425049","177.85973693610168"
"7.313375","4.074699327639569","218.76709696847644","9.662080712819378","219.18146013193098","11.495556352667307","248.88121893619285","13.677372572486968","247.70628505365397","-2.8818207455052476","181.92553425948444","0.9078632161774989","182.47327467625246"
"7.342321","4.074699327639569","218.76709696847644","9.662080712819378","219.18146013193098","11.495556352667307","248.88121893619285","13.677372572486968","247.70628505365397","-2.8818207455052476","181.92553425948444","0.9078632161774989","182.47327467625246"
"7.380356","6.03978067242218","218.91959556253045","9.662152375692523","219.54301197334024","10.611424086158841","250.6442605103964","11.278696067602255","250.06073924261312","0.052253695313568715","185.24097914640078","-0.6186822481192504","185.3270083178806"
"7.414357","4.190712561403267","223.0668356335117","8.642120955055326","224.205078125","8.99508273647917","253.3794553289154","10.521317507970195","253.40785068853359","11.822478164494735","188.17156911174612","11.957712329315305","195.0900883656068"
"7.443352","4.190712561403267","223.0668356335117","8.642120955055326","224.205078125","8.99508273647917","253.3794553289154","10.521317507970195","253.40785068853359","11.822478164494735","188.17156911174612","11.957712329315305","195.0900883656068"
"7.479432","3.0220291568147535","224.70978709417562","4.242329853518","225.50030446330862","536.7956580967291","191.24420332259245","472.9351687895185","173.11997136809947","11.595996084844092","179.76016888451483","12.653270068335626","189.9037872195708"
"7.516355","4.289599422350932","224.93179024425467","7.471633332248792","225.93308076969845","5.33664247683514","255.1939930006688","6.970993865788679","255.48843466910876","12.718897452150339","181.8999716910871","28.73834866772366","189.6666084022374"
"7.549351","4.289599422350932","224.93179024425467","7.471633332248792","225.93308076969845","5.33664247683514","255.1939930006688","6.970993865788679","255.48843466910876","12.718897452150339","181.8999716910871","28.73834866772366","189.6666084022374"
"7.582369","6.652576223885503","226.31233755623788","6.215603950886411","227.80970378237475","6.533584238490242","256.4383639918227","6.126333088262536","257.0209747195708","13.318138181931314","186.02916957988816","14.011478587347247","192.65975584037574"
"7.61013","4.973243735643677","226.6448532876338","6.348264048535537","227.97215086940662","4.568354825565324","257.7792522267145","6.913938626241128","257.7710910901022","10.673831910010906","187.5016814354329","13.469451176981055","190.2633830860895"
"7.668","4.674110783677157","225.79022715527725","6.489540025881756","227.16099459280764","5.552592748797822","255.94829111062137","8.32669313037442","255.57773503997447","12.3885084219016","186.2543090345331","13.04079127033397","186.6234824332746"
