"time","x_LK","y_LK","x_RK","y_RK","x_LA","y_LA","x_RA","y_RA","x_LW","y_LW","x_RW","y_RW"
"3.11309","163.67172965558123","220.6693162732551","162.62509760875184","221.29205820996475","163.4101180139683","255.12870390777","167.35911328504986","247.89867879073444","164.5240962997021","184.423381642145","170.64309395519214","186.9933640298213"
"3.187006","174.78734947828005","224.04667788256933","170.33526397586334","224.50016054383514","172.2037258519273","258.29799025717415","166.9504662895945","257.2210237376885","185.20230874384424","185.65753435068098","170.00662647054355","186.40154673060556"
"3.248132","177.83855227459267","226.351052369589","171.77219732262282","227.3680918652724","174.3809282473553","262.6632540810433","176.48854177749575","260.8185336933062","191.25293158742704","185.3765147168349","172.9598113182454","185.36238448443584"
"3.317018","187.62114148566695","232.46374369224225","174.31891035384243","233.86523342503648","193.42750353386432","263.80287924443707","171.52746439536722","261.9355302506384","192.48877048121352","186.8079173759728","177.82563609557394","188.58252618099465"
"3.382268","186.39327824811528","231.55458632888497","180.00282162914945","232.49298214448567","195.4593061751429","263.2958770633208","175.3935499376824","262.64632478112844","193.90685227687257","183.2738417094784","182.61052398087915","187.94609242005112"
"3.448694","185.86091584083172","229.31452294731884","190.09607361077335","229.67233145747207","200.44139342549246","264.7951992643483","196.89967933981336","265.1245786911783","198.84272118950634","183.8677498784047","204.6389998499058","191.84043842716443"
"3.513241","189.46694103196438","226.10776956164887","195.90150825708295","223.85981483311042","198.18618810037697","261.521605495349","200.33211175940846","261.6762624065236","197.18069897365942","183.51314512022742","209.36930591865274","187.3661795887038"
"3.579258","193.90049535847825","226.88361711910267","201.4281658959296","223.46507886597158","197.91746075700695","262.1823877713096","198.68824975870928","261.3704221257904","196.01068875205195","187.63873457259245","214.30183618449053","189.88105744239425"
"3.64624","202.33688485112174","218.6585066383451","208.13001034510276","218.98195069309338","200.47837146803565","254.68189854009609","203.94063250471183","254.16977035581834","203.27502773893482","181.5561247948079","215.49128812203614","182.21245554170724"
"3.713137","212.99136673151753","222.7774525208232","211.11293950062318","223.45229758177288","212.25173843324418","257.19272954918534","208.7545733618829","257.03260939779915","219.31892864064022","184.99395300720454","213.69045913636918","186.4317631702943"
"3.778087","214.06538242681484","222.14061407541953","213.05355324355546","222.06331934353722","212.57379981608707","256.82696224464985","210.2271526648377","256.6603334181968","222.7812234010214","178.73223663211337","216.51362223940603","179.67528631900535"
"3.846284","216.72132653856093","224.56217843734805","213.41016456218082","224.78313615257179","217.02566611442123","258.7007524661053","209.99789891818156","257.7915951027481","233.55012981251522","182.01706039488084","212.08892038545721","181.18529893452092"
"3.913357","231.75906383944857","224.48775022039155","216.46681373685252","226.31216893771284","235.5680720110348","259.4637175682454","215.81176449074357","257.19647288044143","234.25994635555998","185.93251744133028","209.1504390731396","186.52315441087063"
"3.985134","219.9779066983828","226.64363923425344","221.16896051191637","227.85239799291708","237.8817711024897","259.1816862232491","221.14496609580195","256.17133969555573","228.04803989276814","180.71269493251464","230.71548378792255","176.91506851136916"
"4.045106","218.28565118099468","226.8241285034655","221.18010619642206","228.3810507926496","234.9157037994741","259.0493881284959","219.74501079158563","255.51052369589013","226.87713599297788","182.92136154471672","221.81905237338887","183.45777079660144"
"4.113145","221.43131407503952","226.27986162831348","240.29594997302104","225.5727767053745","221.3559584561953","261.309955522708","244.27271671517815","258.10556279638865","225.11107614717596","185.07539575480303","242.23002131718144","185.32373711849465"
"4.181107","241.71271654418473","220.60669135305204","239.8561422741367","221.81140326711454","240.37501519941637","255.9725721782284","236.7344232106487","254.89813493661848","239.52185604822776","180.75916619801802","234.41762153833295","182.5579211758269"
"4.251113","243.86002287512162","215.18574066755838","237.95141055333477","216.10707228842415","241.35462138253894","246.74468732900658","235.05722532754743","246.2693517068945","246.24998812545599","180.5282937135214","228.94151573329586","176.21702154137284"
"4.315534","245.77330355514349","216.15479133101292","242.79553412648957","217.47777227854453","244.31217345003952","250.1393829226958","239.9973265651599","249.37375364785993","253.47082353287635","177.8695842579645","234.5751618262859","177.99348515017027"
"4.386095","255.11374126983526","219.53893140503408","251.09048640032225","219.7892624673213","254.47815060151692","253.90594981152725","249.85296132128528","254.55283792102387","264.9605572771006","178.58472914640078","255.66315101000123","179.32010825784295"
"4.446387","256.8511865519364","219.79951447364425","255.12141341272496","220.70482733463035","255.2005966720878","253.02775080936897","252.36620357528273","253.85866917710365","260.6117000357186","178.3632992993069","258.99174814187137","179.83166313913546"
"4.513236","268.1640226015321","222.728249635214","270.30837810828064","223.6735925340467","269.4306512379925","258.06711777267753","258.5831180082685","254.86451240272373","269.475756693443","180.38216889971426","258.0306225490941","181.5744367666282"
"4.581147","261.6822253275474","224.83834185767267","276.468265756095","223.31426645716806","270.03868963931785","257.2317478758816","274.9433472629651","256.32957131946137","263.30573507227325","186.92804121321745","287.1019063867948","188.5582788370927"
"4.646223","277.55563603857615","222.1947068982551","280.9575147814324","222.7874347375061","277.393880287497","254.3290474145793","278.51020237072896","253.180451745653","271.42414375038","186.85910996017753","286.7859152708536","184.36611879103845"
"4.713376","276.5460663435524","222.95075864086823","285.8761508808062","223.28627578200997","276.9887742810676","256.3072799504499","281.95374675112475","254.97657627447109","283.1211939711515","183.75002042421573","290.306130494589","184.7715451726654"
"4.78518","280.0576314369528","226.229647031554","288.0065110499757","226.79765539503285","277.80008231433914","261.2764004362233","282.3608087324447","260.39334522054355","287.0599878214677","182.5610912040978","297.6781661334205","184.3974481129925"
"4.846202","282.8981453862172","222.05937367005112","289.6486194180144","223.05719065387893","278.0790110784746","255.4068570266902","282.80859208756385","254.27222297163792","288.3451982193884","181.54243297057394","297.09565657678746","184.14789269592052"
"4.915558","290.7529021385579","215.67099105894334","301.41627021522373","216.04572886901144","290.13906325997084","240.93763394485654","296.42013704173763","241.0559367020307","292.9596127758694","185.56209626550344","305.44085717108464","190.39109475696137"
"4.978052","290.72986884803623","216.49408552711577","296.3411561246048","214.91426484223007","286.37033805401876","245.27237781569193","290.6824870424976","245.07104729678383","298.9546420917437","182.40147690828672","307.5770178175158","186.10683527252553"
"5.031204","297.79970636627553","218.87565357490274","299.5435254286236","214.33586957760826","299.27680464570165","242.39416076422668","302.0915536843385","242.40741418029552","301.84884417938355","184.6110540605241","312.10432404395675","185.88540542543166"
"5.0991","306.05564031341197","229.83460992597884","305.09771847261067","230.03766035384245","308.92009809323326","255.23840712016658","307.0457008450876","255.29496177346795","308.83727267372933","204.01897884621235","307.6445326749453","201.13894071467655"
"5.166129","310.2101647046754","224.7918705921693","309.77603945008514","219.8483126747933","299.857054714099","254.49017927711577","307.3637491070343","253.73965822212432","303.78724901963767","185.373513307089","317.340097865242","186.47351311709633"
"5.249152","311.16940176997207","223.14598516916953","316.6109576392267","223.8692911942182","313.98232972853845","257.6980455450511","315.29172002295115","257.28388472382665","319.1572322622811","186.04377194415736","319.5749340725316","185.9152846280703"
"5.312105","320.7635597793045","222.67564065539887","315.32689384727627","223.1850372195708","321.53407899136675","257.04458131307763","314.9140145268422","256.820453569583","328.2369688753952","186.87182379696623","314.93364172315785","185.2836059095331"
"5.365158","315.0896813062379","222.6928397449538","322.6600797779366","223.45941328352995","316.05343734800584","257.90693017388134","320.0820037010579","257.6280014097459","325.09064836910267","183.46751694734922","324.18176079538546","183.98966107201483"
"5.429495","319.8893738980423","220.4465712016659","320.9635413500122","221.3709716796875","318.67521934657714","252.42321967336454","317.80072995196986","252.02490899349465","326.38553747036116","183.41109718886798","325.0763157944735","183.30388953064204"
"5.498115","331.25223906402","219.06255034806668","319.312563647556","219.86369068427774","334.3888134195647","253.2100611586515","324.75884083551193","249.43664835770306","337.1365534563473","188.31819978112844","318.8061347694249","186.30185945859682"
"5.565118","327.8976746792923","211.04777461545478","332.2246283742704","211.28984337001464","330.1448537626155","236.57975561238453","331.6499764409047","239.24969506170964","333.1887216530885","164.60139720634731","345.50036953580985","178.9243943032588"
"5.632162","335.38706881155764","216.0455602504864","335.7127049071316","216.98351765792194","335.14719209782345","246.86430531067612","335.06571562652","246.2250387585117","348.92757478112844","175.82825467002067","347.8987994361017","181.7960352322471"
"5.711228","346.8007556009849","220.25191797634972","339.18284042892753","221.24528343111626","343.88264340649323","249.90378911949784","336.73699499939204","249.18065171297422","354.3018181351836","177.04251039260095","345.4899151872568","182.3313990492765"
"5.779255","347.993461876064","225.75319852717655","343.50116085542317","225.94491779015686","346.371081875456","256.11876443944556","340.7018235499757","254.96824651933366","364.72480364254017","175.89536484299003","351.96314664016904","176.50171705906496"
"5.850229","341.83979625182394","220.25131094965957","359.32546985195773","221.65374494619408","345.5800923744528","252.90492907572354","360.39188085177534","254.17405326635458","351.9932281850377","186.3001395496413","376.2842442850195","193.80771075890686"
"5.912248","339.3501437294808","218.52792845254743","358.8842288956104","219.46146805462672","344.23161630593387","251.88964321270066","361.0019089516963","252.38946224464985","351.96351760092415","185.17842167360777","377.0431288188534","192.8044305348675"
"5.984177","356.23078033803506","222.003594661965","373.71378976547305","221.3948480628344","356.7978107140686","257.7333542641963","371.57816869832203","255.08995537071377","362.6568660513436","191.08536467199662","380.92718909593873","198.37929621002553"
"6.048812","359.3617902822532","221.94872619391418","368.9125796069431","223.36208667087186","362.2271586021097","257.59768379894217","367.39848642312137","258.4999278027724","366.4375631725742","194.33535184748905","383.6283229723979","199.97742886673154"
"6.117153","373.01695684885703","221.52269462852627","379.1142364383208","218.28353276234196","371.3708690836272","253.8051496572532","379.2355068815358","251.52340377629503","373.540483645428","187.508830860895","390.22336444780524","189.47060622872084"
"6.181296","376.02622421799003","219.951271146188","382.50262569917317","215.6375371435737","375.0301608668227","249.0519620546571","377.62779669260703","250.1866635571194","371.2933720095149","187.40057776781373","394.82277195555696","187.16188138375486"
"6.262259","379.6620105787938","219.72431061147256","388.1223439019942","220.2746140298213","374.5175605506749","245.3749653263315","382.03204511946745","244.95800543759123","383.91945971774686","177.48644924534898","397.36408919397496","180.88640573701974"
"6.347201","386.5939181435433","217.0904555265078","393.2761691201058","217.80236293926316","382.9829524296267","252.5873529456469","386.8595260441999","252.14004172239788","389.67279123981643","179.67963667695165","401.10883684566517","182.25177738174858"
"6.417428","412.5813377766294","217.84883420476655","400.8840009043653","221.10910711028697","411.307627162117","250.1466672429779","401.11962843126827","252.19885586393485","422.75001282450756","176.13429729298394","398.19730077365034","184.98950147814327"
"6.478241","417.4255119353417","222.41519248160876","402.86577442926193","224.6823697220027","417.8092539746474","256.67908379818215","400.1420456704463","252.4666895291221","423.7938963893787","179.76192251717538","395.6730477299672","187.26369324917925"
"6.546367","419.2981555508269","222.09640229815176","405.47359481395915","222.17841834873542","422.1852756604147","255.32045689445528","407.8793090345331","255.0138072448018","424.7008954356153","182.35713023619894","406.12517051845214","187.59442162420964"
"6.615231","424.1250968962792","222.40591846273105","408.88376958824784","223.3018224100195","425.1941383450876","258.4656645184825","410.2895422315783","258.16474789868073","438.0809777404548","184.88519405854817","407.5368110864543","184.38834271263983"
"6.679502","415.0039475734132","226.80652472945042","425.8796063731153","220.93802675477264","413.6223885502797","255.0202821961637","429.62293762919506","249.80993604845577","419.70759505334996","185.91002373008877","430.5036996329341","183.8226950085117"
"6.752235","424.6034339281372","219.8320578489786","434.4807698884363","221.4320115857551","426.73446857140686","252.82277813031982","435.0332316239057","245.94078164898468","434.38590510624397","189.4022482786661","439.250077422027","190.33460755107006"
"6.812248","423.93809895200025","221.064052240394","434.9087911524198","222.63476752492704","423.1216143300098","253.4062319506931","429.9711686071255","252.63186823625978","430.1590096440297","186.5882074378344","438.2397489436406","188.04834269364056"
"6.883238","427.3406858926617","217.2224501079159","443.85474582776027","218.7152973575815","428.5601687895185","248.40541118221063","439.6757380266598","248.38868422452578","424.39569590527725","182.92395827000246","452.00799109314204","190.4394545499453"
"6.946312","431.5713584098371","217.53581077486626","443.680562891385","216.0528782944735","430.3514371048152","250.44856185022496","440.0943841006506","250.20935961059098","428.5888002150718","180.71505559186528","459.28489216014106","182.596467370653"
"7.017869","445.60726560600074","220.48815252994285","451.3417118532649","219.216330442911","441.76323536676193","256.09576487262893","445.368839011582","255.4661770238023","452.77878009484436","176.18697372020915","456.1682485142571","177.8193359375"
"7.078237","446.3488498791647","221.40776424185316","454.7989311960421","219.5791300614057","447.9999287527359","254.52629736518122","457.998433985135","253.2736640662999","455.96223040035267","178.0325034768665","461.4874547817364","178.89873056374637"
"7.146258","451.76912609055813","223.7488301199234","464.01663148635095","217.89921742005112","446.09878860651753","255.08516660460242","465.52505908773105","250.38040624240034","447.7426168835117","173.72372685888865","469.15622530094845","176.7909990006384"
"7.218256","450.1548060554475","218.81737901264592","469.4548487088096","219.43563569658926","452.84730666342415","256.72309323321986","470.0886520207624","251.11089541661602","435.29148775687014","183.95415001063964","479.5892604723979","185.983642578125"
"7.281984","455.20796601410507","220.7850560288485","471.57219152784535","222.46655368433852","457.79241587123056","259.03782089767753","467.8909793363935","258.2510468598006","445.0263747872082","183.77153614801193","480.4686060805265","187.956209531554"
"7.352295","463.14274911843387","207.79960852003285","481.049294557089","210.00948918561528","464.50471466895675","243.01933080769703","469.7734028263315","243.75352958946377","449.50926689415127","181.28606536509","487.9483889568641","185.84996181146647"
"7.41425","466.11522392540127","210.622012839707","484.81903147419143","212.15229340193338","466.01570527191757","242.9108753723857","471.65474715770915","243.09412998540859","455.408824401143","182.92348613813232","489.3656613836029","187.072243775839"
"7.484179","483.36122315403094","206.86107780961214","486.5330050576058","212.0497058912938","489.37068621564936","238.64964917847158","485.8149936542437","238.55013052498788","474.3599953261795","178.99197660809824","501.33214714554964","180.87089283271524"
"7.550925","474.9056448732369","211.31584434657714","490.32881039868073","212.02761686451242","492.03597179368313","240.0152906128405","486.6760272905521","240.35239276811774","476.715596121109","177.96917035885826","506.10803080161725","182.90837791828795"
"7.619215","486.5408626808731","218.16340892509731","502.3852372818884","218.80324878024686","487.8340318731761","255.10411932681785","500.73685630471795","248.48240240074784","491.8575396704767","179.08373880942975","505.7132948344784","189.2206124034837"
"7.679395","497.4252221964677","218.4632801100438","501.27569366336337","219.03233390837795","498.11470334539155","253.80535199948326","500.82949532237967","254.50039755973376","501.78212254149446","176.80152079660144","504.3785780376034","178.6350786379803"
"7.750287","505.17088276310193","219.82935995257782","515.3969555569066","221.59071534153088","506.585558464555","255.4051033940297","516.1422157139166","255.98488133055696","512.1725309498115","180.2172262585117","519.3008790962427","182.1960995447775"
"7.815503","521.6793445631688","220.37538046039032","515.0119657405156","221.12876803030764","521.6606279068884","255.56060339782954","514.4022411539397","254.1293356335117","524.7897830473311","184.23142631322958","520.813117476289","178.93009360940545"
"7.88527","529.2506198511977","215.19929759697231","520.740645234223","219.45533034031496","524.942146746565","256.907359557393","511.77425399364665","247.37619742901876","535.1717268056907","180.29094627766295","516.1938129825814","176.00840670218264"
"7.94634","522.6240467116063","216.93495552270792","527.0747326802651","218.1813836598675","519.8404921001033","256.36063085177534","521.1976014371048","254.13790145458415","531.230740914549","181.4118885084813","541.6984777784534","180.77481399714253"
"8.017787","519.5314480673942","218.2015167117583","534.1283828200998","219.99662952942612","519.7645463164215","255.4556889515443","530.8710776006202","249.05965105939936","526.7287949142753","183.8626575989482","551.1921054231518","184.01694354936774"
"8.091395","531.6615949697532","214.81295883238084","548.1737663773712","218.21659120789764","525.5182825229512","254.27016582563232","542.6478675218872","253.14069149744654","536.3428161858585","181.66380458490397","565.049614219814","182.47047560873665"
"8.154385","537.2814143436892","221.2432600088157","547.7179905041647","219.75287458961577","541.2699843825998","255.76392361533317","540.4383240933548","255.75953953368196","543.5066753936649","180.71492069704527","561.7586864664397","177.14496300842052"
"8.214315","538.8807947774806","222.38420039670478","554.878038933305","217.53028008724465","534.1728643870076","252.34009074051556","549.2405483379439","252.21568399273468","554.1663001390747","171.91896906158803","560.0944890716197","176.18542242977873"
"8.284323","554.5431288188533","211.62316847033077","568.1618737840467","211.59022041053623","543.1726083718386","246.20510804885095","557.1509492035506","250.56865196376464","540.4982848408622","180.56734576392267","558.892609948778","172.94693503769457"
"8.351337","559.7540145458415","193.53394172163792","568.696596850681","194.06016641460968","544.8179542155582","244.40928703337795","553.8097056823018","243.64952568321377","542.8092017266538","182.07165907329158","548.0331048037756","170.29331786159412"
"8.422347","566.114170415856","136.21207413135335","564.692480183761","137.9285769926435","558.2742520937196","212.68873637752313","556.1196445806481","231.62253959447958","414.11795839539764","167.58284251884731","412.8822206727262","169.8001086758269"
"8.493448","561.0344699013558","113.95247285004257","559.8672250235592","116.04873835344725","561.7489740393969","190.6149189871109","548.9190602580861","189.81532994133028","407.70637387524323","172.78698350483342","413.0529300674854","174.35466365591566"
"8.562674","562.7104705929293","105.67598430470272","561.8697723507418","108.28105620744165","555.5375397084753","181.81016546464616","546.3100595437136","185.31604811375246","404.99411117613084","172.87456396674372","413.7666248366063","175.45817073124397"
"8.631374","406.70565665278457","188.71914090998905","418.542744558609","190.9586647122751","552.8032554299915","182.13280015047422","551.5622905330436","184.10573806465834","406.5022352641659","170.15717526446986","419.0703181997811","170.74130355894334"
"8.71253","408.85638593977995","188.75667539366492","421.14675416464013","188.38746827121838","545.9002490804354","175.7697440418288","537.24944427134","181.41205712700634","411.46585878602264","163.67544543789518","420.66271782663546","166.3850776880168"
"8.792748","406.1953495485774","200.5763618677043","559.6336209189567","105.81052502583901","543.8550412664154","175.61593022327946","546.9896259233645","177.87106810098493","407.09813313168775","169.859462396644","419.1498724198991","165.83406607186288"
"8.86133","404.8133521172787","205.24959056572231","413.013304714099","205.47948506277362","543.7353895610408","174.4137475870927","536.6770181025049","180.38297826863453","405.739944636126","176.10374361624514","413.37917318974957","173.8435471827882"
"8.902","404.6765687697593","191.9141584463157","409.8022684178928","190.0307569689324","542.7238470292741","172.5138214942546","536.289094323778","177.71074560736872","409.91028544503894","174.74808439855912","407.8726317409412","176.758388177894"
